packet_index;timestamp;length;direction;num_cells;ack
0;1527540082.379654;66;1;0.000000;1
1;1527540082.379695;202;1;0.000000;0
4;1527540085.329464;74;1;0.000000;0
5;1527540085.568771;74;-1;0.000000;1
6;1527540085.569068;66;1;0.000000;1
7;1527540085.569359;256;1;0.000000;0
10;1527540086.514810;1061;-1;1.000000;0
11;1527540086.515125;66;1;0.000000;1
12;1527540086.516498;192;1;0.000000;0
13;1527540086.755510;117;-1;0.000000;0
14;1527540086.756027;106;1;0.000000;0
15;1527540086.995454;2105;-1;3.000000;0
16;1527540086.995685;66;1;0.000000;1
17;1527540086.996948;1637;1;3.000000;0
18;1527540087.235900;66;-1;0.000000;1
19;1527540087.239572;1123;-1;2.000000;0
20;1527540087.240765;1123;1;2.000000;0
21;1527540087.520891;66;-1;0.000000;1
22;1527540087.521163;609;1;1.000000;0
23;1527540087.590801;609;-1;1.000000;0
24;1527540087.630899;66;1;0.000000;1
25;1527540087.759589;66;-1;0.000000;1
26;1527540087.759909;609;1;1.000000;0
27;1527540087.869325;1152;-1;2.000000;0
28;1527540087.869573;66;1;0.000000;1
30;1527540087.998337;66;-1;0.000000;1
31;1527540087.998637;1152;1;2.000000;0
32;1527540088.223818;609;-1;1.000000;0
33;1527540088.224105;66;1;0.000000;1
34;1527540088.237159;66;-1;0.000000;1
35;1527540088.330539;609;1;1.000000;0
37;1527540088.462581;609;-1;1.000000;0
38;1527540088.462867;66;1;0.000000;1
39;1527540088.569005;66;-1;0.000000;1
40;1527540088.569294;609;1;1.000000;0
41;1527540088.701408;1152;-1;2.000000;0
42;1527540088.701693;66;1;0.000000;1
43;1527540088.807740;66;-1;0.000000;1
44;1527540088.808023;609;1;1.000000;0
45;1527540088.952024;609;-1;1.000000;0
46;1527540088.952134;66;1;0.000000;1
47;1527540089.046433;66;-1;0.000000;1
48;1527540089.190552;609;-1;1.000000;0
50;1527540089.191306;609;1;1.000000;0
51;1527540089.397258;1454;1;2.000000;0
52;1527540089.429741;66;-1;0.000000;1
53;1527540089.430017;307;1;0.000000;0
54;1527540089.575911;609;-1;1.000000;0
55;1527540089.615927;66;1;0.000000;1
56;1527540089.635783;66;-1;0.000000;1
58;1527540089.854418;609;-1;1.000000;0
60;1527540089.857538;609;1;1.000000;0
62;1527540090.093235;609;-1;1.000000;0
63;1527540090.096131;66;-1;0.000000;1
64;1527540090.096412;1123;1;2.000000;0
65;1527540090.240107;4230;-1;8.000000;0
66;1527540090.240428;66;1;0.000000;1
67;1527540090.334839;72;-1;0.000000;0
68;1527540090.335130;1152;1;2.000000;0
69;1527540090.545752;1454;-1;2.000000;0
70;1527540090.573604;278;-1;0.000000;0
71;1527540090.573775;1152;1;2.000000;0
72;1527540090.632071;4230;-1;8.000000;0
73;1527540090.632382;66;1;0.000000;1
74;1527540090.812421;615;-1;1.000000;0
75;1527540090.812782;609;1;1.000000;0
76;1527540090.826440;1454;1;2.000000;0
77;1527540091.064963;66;-1;0.000000;1
78;1527540091.065271;278;1;0.000000;0
79;1527540091.193587;609;-1;1.000000;0
80;1527540091.233019;66;1;0.000000;1
81;1527540091.292610;1454;-1;2.000000;0
83;1527540091.344302;66;-1;0.000000;1
84;1527540091.344561;1152;1;2.000000;0
85;1527540091.471483;821;-1;1.000000;0
86;1527540091.471767;66;1;0.000000;1
87;1527540091.584586;66;-1;0.000000;1
88;1527540091.598767;1454;-1;2.000000;0
90;1527540091.602671;609;1;1.000000;0
91;1527540091.710336;278;-1;0.000000;0
93;1527540091.750026;66;1;0.000000;1
94;1527540091.884362;66;-1;0.000000;1
95;1527540091.884652;609;1;1.000000;0
96;1527540091.988662;609;-1;1.000000;0
97;1527540091.988969;66;1;0.000000;1
99;1527540092.123048;66;-1;0.000000;1
100;1527540092.227437;1152;-1;2.000000;0
102;1527540092.228463;609;1;1.000000;0
103;1527540092.467037;66;-1;0.000000;1
104;1527540092.467348;1152;1;2.000000;0
105;1527540092.595806;609;-1;1.000000;0
106;1527540092.636056;66;1;0.000000;1
107;1527540092.705817;66;-1;0.000000;1
108;1527540092.874624;609;-1;1.000000;0
110;1527540092.878977;2842;-1;5.000000;0
112;1527540093.113531;917;-1;1.000000;0
114;1527540093.116523;609;1;1.000000;0
115;1527540093.355023;66;-1;0.000000;1
116;1527540093.355330;609;1;1.000000;0
117;1527540093.501843;609;-1;1.000000;0
118;1527540093.542071;66;1;0.000000;1
119;1527540093.593838;66;-1;0.000000;1
120;1527540093.773914;4230;-1;8.000000;0
122;1527540093.782592;1100;-1;2.000000;0
124;1527540093.806573;2842;-1;5.000000;0
126;1527540093.815295;2842;-1;5.000000;0
128;1527540093.857735;1454;-1;2.000000;0
130;1527540093.923232;4230;-1;8.000000;0
133;1527540093.931950;2842;-1;5.000000;0
135;1527540093.949332;1454;-1;2.000000;0
136;1527540093.949367;2842;-1;5.000000;0
139;1527540093.966735;1454;-1;2.000000;0
141;1527540093.984163;1454;-1;2.000000;0
143;1527540093.984599;609;1;1.000000;0
144;1527540094.012731;2842;-1;5.000000;0
145;1527540094.012955;66;1;0.000000;1
146;1527540094.021440;1454;-1;2.000000;0
148;1527540094.038831;1454;-1;2.000000;0
150;1527540094.045363;2842;-1;5.000000;0
152;1527540094.056283;2842;-1;5.000000;0
154;1527540094.073663;2842;-1;5.000000;0
156;1527540094.091068;2842;-1;5.000000;0
158;1527540094.108524;2842;-1;5.000000;0
160;1527540094.108959;1454;1;2.000000;0
161;1527540094.161939;5618;-1;10.000000;0
162;1527540094.162170;66;1;0.000000;1
164;1527540094.170646;1454;-1;2.000000;0
165;1527540094.188090;2842;-1;5.000000;0
167;1527540094.205473;2842;-1;5.000000;0
169;1527540094.223812;2842;-1;5.000000;0
171;1527540094.240307;2842;-1;5.000000;0
173;1527540094.257729;2842;-1;5.000000;0
174;1527540094.257752;66;-1;0.000000;1
176;1527540094.258038;850;1;1.000000;0
177;1527540094.267360;2842;-1;5.000000;0
178;1527540094.267584;66;1;0.000000;1
179;1527540094.277036;2842;-1;5.000000;0
181;1527540094.286729;2842;-1;5.000000;0
183;1527540094.295865;2842;-1;5.000000;0
185;1527540094.305031;2842;-1;5.000000;0
187;1527540094.313799;2842;-1;5.000000;0
188;1527540094.313828;2842;-1;5.000000;0
191;1527540094.322502;2842;-1;5.000000;0
193;1527540094.331210;2842;-1;5.000000;0
195;1527540094.339905;2842;-1;5.000000;0
197;1527540094.348606;2842;-1;5.000000;0
199;1527540094.356224;2842;-1;5.000000;0
201;1527540094.363826;2842;-1;5.000000;0
203;1527540094.364290;1454;1;2.000000;0
204;1527540094.371444;2842;-1;5.000000;0
205;1527540094.371757;66;1;0.000000;1
206;1527540094.379072;2842;-1;5.000000;0
208;1527540094.386671;2842;-1;5.000000;0
210;1527540094.400712;2842;-1;5.000000;0
212;1527540094.404337;2842;-1;5.000000;0
214;1527540094.411056;2842;-1;5.000000;0
216;1527540094.417771;2842;-1;5.000000;0
218;1527540094.426878;2842;-1;5.000000;0
220;1527540094.431151;2842;-1;5.000000;0
222;1527540094.437846;2842;-1;5.000000;0
224;1527540094.444511;2842;-1;5.000000;0
226;1527540094.451228;2842;-1;5.000000;0
228;1527540094.462487;2842;-1;5.000000;0
230;1527540094.465822;2842;-1;5.000000;0
232;1527540094.479043;2842;-1;5.000000;0
234;1527540094.482397;2842;-1;5.000000;0
236;1527540094.496589;1377;-1;2.000000;0
237;1527540094.496624;2842;-1;5.000000;0
239;1527540094.502355;1454;-1;2.000000;0
240;1527540094.502685;1393;1;2.000000;0
241;1527540094.506101;2842;-1;5.000000;0
242;1527540094.506454;66;1;0.000000;1
243;1527540094.509423;2842;-1;5.000000;0
245;1527540094.516069;2842;-1;5.000000;0
247;1527540094.522282;2842;-1;5.000000;0
249;1527540094.528525;2842;-1;5.000000;0
251;1527540094.534536;2842;-1;5.000000;0
253;1527540094.540627;2842;-1;5.000000;0
255;1527540094.546480;2842;-1;5.000000;0
257;1527540094.552238;2842;-1;5.000000;0
259;1527540094.557971;2842;-1;5.000000;0
261;1527540094.563353;2842;-1;5.000000;0
263;1527540094.568772;2842;-1;5.000000;0
265;1527540094.574188;2842;-1;5.000000;0
267;1527540094.579286;2842;-1;5.000000;0
269;1527540094.584299;1279;-1;2.000000;0
270;1527540094.584336;2842;-1;5.000000;0
272;1527540094.589333;2842;-1;5.000000;0
274;1527540094.594633;2842;-1;5.000000;0
276;1527540094.595069;1454;1;2.000000;0
277;1527540094.599333;2842;-1;5.000000;0
278;1527540094.599582;66;1;0.000000;1
279;1527540094.604367;2842;-1;5.000000;0
281;1527540094.608911;2842;-1;5.000000;0
283;1527540094.613449;2842;-1;5.000000;0
285;1527540094.617902;2842;-1;5.000000;0
287;1527540094.622274;2842;-1;5.000000;0
289;1527540094.626657;2842;-1;5.000000;0
291;1527540094.630959;2842;-1;5.000000;0
293;1527540094.635275;2842;-1;5.000000;0
295;1527540094.639591;2842;-1;5.000000;0
297;1527540094.643301;2842;-1;5.000000;0
299;1527540094.646903;2842;-1;5.000000;0
301;1527540094.650522;2842;-1;5.000000;0
303;1527540094.654114;2842;-1;5.000000;0
305;1527540094.657721;2842;-1;5.000000;0
307;1527540094.661334;2842;-1;5.000000;0
309;1527540094.664929;2842;-1;5.000000;0
311;1527540094.668526;2842;-1;5.000000;0
313;1527540094.672158;2842;-1;5.000000;0
314;1527540094.672186;2842;-1;5.000000;0
317;1527540094.672621;1454;1;2.000000;0
318;1527540094.675744;2842;-1;5.000000;0
319;1527540094.675952;66;1;0.000000;1
320;1527540094.679294;2842;-1;5.000000;0
