packet_index;timestamp;length;direction;num_cells;ack
0;1527548589.670723;202;1;0.000000;0
1;1527548589.670932;66;1;0.000000;1
3;1527548591.969898;74;1;0.000000;0
5;1527548592.323084;74;-1;0.000000;1
6;1527548592.323383;66;1;0.000000;1
7;1527548592.323680;252;1;0.000000;0
8;1527548592.486659;74;1;0.000000;0
9;1527548592.677093;66;-1;0.000000;1
10;1527548592.680078;1085;-1;1.000000;0
11;1527548592.680334;66;1;0.000000;1
12;1527548592.681053;192;1;0.000000;0
13;1527548592.726745;74;-1;0.000000;1
14;1527548592.727031;66;1;0.000000;1
15;1527548592.727056;254;1;0.000000;0
17;1527548593.034263;117;-1;0.000000;0
18;1527548593.034695;106;1;0.000000;0
20;1527548593.388404;2149;-1;4.000000;0
21;1527548593.388720;66;1;0.000000;1
22;1527548593.389837;1123;1;2.000000;0
23;1527548593.749207;609;-1;1.000000;0
24;1527548593.750066;1123;1;2.000000;0
26;1527548594.109652;2665;-1;5.000000;0
27;1527548594.109950;66;1;0.000000;1
29;1527548594.310257;78;-1;0.000000;1
30;1527548594.401579;1069;-1;1.000000;0
31;1527548594.401864;66;1;0.000000;1
32;1527548594.403102;192;1;0.000000;0
34;1527548594.643926;117;-1;0.000000;0
35;1527548594.644416;106;1;0.000000;0
36;1527548594.884970;2130;-1;4.000000;0
37;1527548594.885315;66;1;0.000000;1
38;1527548594.886488;2151;1;4.000000;0
39;1527548595.126431;66;-1;0.000000;1
40;1527548595.130214;1637;-1;3.000000;0
41;1527548595.130514;66;1;0.000000;1
42;1527548595.131989;1637;1;3.000000;0
43;1527548595.371356;66;-1;0.000000;1
44;1527548595.483564;609;-1;1.000000;0
45;1527548595.487863;1123;1;2.000000;0
46;1527548595.729083;1152;-1;2.000000;0
47;1527548595.729961;609;1;1.000000;0
49;1527548595.969379;1152;-1;2.000000;0
50;1527548595.969674;609;1;1.000000;0
51;1527548596.209085;609;-1;1.000000;0
52;1527548596.209417;609;1;1.000000;0
54;1527548596.448891;609;-1;1.000000;0
55;1527548596.486849;609;1;1.000000;0
56;1527548596.728247;609;-1;1.000000;0
57;1527548596.728924;609;1;1.000000;0
58;1527548596.968427;609;-1;1.000000;0
59;1527548596.968685;1152;1;2.000000;0
60;1527548597.144376;1454;1;2.000000;0
61;1527548597.251015;66;-1;0.000000;1
62;1527548597.251188;307;1;0.000000;0
64;1527548597.472311;609;-1;1.000000;0
65;1527548597.490441;66;-1;0.000000;1
66;1527548597.490696;1152;1;2.000000;0
67;1527548597.730095;609;-1;1.000000;0
68;1527548597.730439;1152;1;2.000000;0
69;1527548597.752455;2842;-1;5.000000;0
70;1527548597.752769;66;1;0.000000;1
71;1527548597.769938;1454;-1;2.000000;0
73;1527548597.826691;4230;-1;8.000000;0
76;1527548597.839838;1454;1;2.000000;0
77;1527548597.869486;1454;-1;2.000000;0
78;1527548597.909051;66;1;0.000000;1
79;1527548597.969961;1318;-1;2.000000;0
80;1527548597.970277;307;1;0.000000;0
81;1527548598.121061;66;-1;0.000000;1
82;1527548598.209667;1152;-1;2.000000;0
83;1527548598.209900;1152;1;2.000000;0
85;1527548598.329149;2842;-1;5.000000;0
86;1527548598.329471;66;1;0.000000;1
87;1527548598.416345;1454;-1;2.000000;0
88;1527548598.449332;644;-1;1.000000;0
89;1527548598.449674;609;1;1.000000;0
90;1527548598.462941;1454;1;2.000000;0
92;1527548598.692353;1123;-1;2.000000;0
93;1527548598.692685;1335;1;2.000000;0
94;1527548598.696839;1454;-1;2.000000;0
95;1527548598.743046;66;1;0.000000;1
96;1527548598.744422;66;-1;0.000000;1
97;1527548598.932117;249;-1;0.000000;0
100;1527548599.038102;1454;-1;2.000000;0
102;1527548599.039054;609;1;1.000000;0
103;1527548599.171831;307;-1;0.000000;0
104;1527548599.212061;66;1;0.000000;1
105;1527548599.304727;1454;-1;2.000000;0
107;1527548599.451424;821;-1;1.000000;0
109;1527548599.452450;609;1;1.000000;0
110;1527548599.734487;66;-1;0.000000;1
111;1527548599.734754;1152;1;2.000000;0
113;1527548599.986886;1123;-1;2.000000;0
114;1527548599.988105;609;1;1.000000;0
115;1527548600.250667;609;-1;1.000000;0
116;1527548600.278326;609;1;1.000000;0
118;1527548600.517792;609;-1;1.000000;0
119;1527548600.518099;609;1;1.000000;0
120;1527548600.779506;609;-1;1.000000;0
121;1527548600.779786;609;1;1.000000;0
122;1527548601.021935;3179;-1;6.000000;0
123;1527548601.022306;66;1;0.000000;1
124;1527548601.261773;609;-1;1.000000;0
125;1527548601.265362;609;1;1.000000;0
126;1527548601.547833;66;-1;0.000000;1
127;1527548601.548122;1152;1;2.000000;0
128;1527548601.755696;609;-1;1.000000;0
129;1527548601.787642;66;-1;0.000000;1
130;1527548601.787931;66;1;0.000000;1
131;1527548602.027424;609;-1;1.000000;0
132;1527548602.028278;609;1;1.000000;0
133;1527548602.085594;2842;-1;5.000000;0
134;1527548602.085910;66;1;0.000000;1
135;1527548602.096076;2842;-1;5.000000;0
137;1527548602.106919;2842;-1;5.000000;0
139;1527548602.122287;1454;-1;2.000000;0
141;1527548602.183231;2842;-1;5.000000;0
143;1527548602.267712;540;-1;0.000000;0
144;1527548602.267995;1152;1;2.000000;0
145;1527548602.285192;2842;-1;5.000000;0
146;1527548602.285482;66;1;0.000000;1
147;1527548602.293817;2842;-1;5.000000;0
150;1527548602.311400;2842;-1;5.000000;0
152;1527548602.328851;1454;-1;2.000000;0
153;1527548602.328876;1454;-1;2.000000;0
155;1527548602.346313;4230;-1;8.000000;0
157;1527548602.363783;2842;-1;5.000000;0
159;1527548602.381213;1454;-1;2.000000;0
160;1527548602.381249;2842;-1;5.000000;0
162;1527548602.398693;1454;-1;2.000000;0
163;1527548602.416178;2842;-1;5.000000;0
165;1527548602.433627;4230;-1;8.000000;0
167;1527548602.451050;2842;-1;5.000000;0
169;1527548602.451457;1454;1;2.000000;0
170;1527548602.468525;2842;-1;5.000000;0
171;1527548602.468757;66;1;0.000000;1
172;1527548602.485986;2842;-1;5.000000;0
174;1527548602.503489;1454;-1;2.000000;0
175;1527548602.520909;2842;-1;5.000000;0
176;1527548602.521234;850;1;1.000000;0
177;1527548602.538366;2842;-1;5.000000;0
178;1527548602.538556;66;1;0.000000;1
179;1527548602.552212;2842;-1;5.000000;0
180;1527548602.552240;2842;-1;5.000000;0
183;1527548602.565146;2842;-1;5.000000;0
185;1527548602.577996;2842;-1;5.000000;0
187;1527548602.590223;2842;-1;5.000000;0
189;1527548602.600284;2842;-1;5.000000;0
191;1527548602.610215;2842;-1;5.000000;0
193;1527548602.620256;2842;-1;5.000000;0
195;1527548602.630204;2842;-1;5.000000;0
197;1527548602.640198;2842;-1;5.000000;0
199;1527548602.650177;2842;-1;5.000000;0
201;1527548602.660181;2842;-1;5.000000;0
203;1527548602.669974;2842;-1;5.000000;0
205;1527548602.679795;2842;-1;5.000000;0
207;1527548602.689312;2842;-1;5.000000;0
209;1527548602.698834;2842;-1;5.000000;0
211;1527548602.699327;1454;1;2.000000;0
212;1527548602.707200;2842;-1;5.000000;0
213;1527548602.707437;66;1;0.000000;1
214;1527548602.715541;2842;-1;5.000000;0
216;1527548602.723236;2842;-1;5.000000;0
218;1527548602.730940;2842;-1;5.000000;0
220;1527548602.738578;2842;-1;5.000000;0
222;1527548602.746132;2842;-1;5.000000;0
224;1527548602.753636;2842;-1;5.000000;0
