packet_index;timestamp;length;direction;num_cells;ack
0;1527576027.949644;202;1;0.000000;0
1;1527576027.949837;66;1;0.000000;1
3;1527576030.835935;74;1;0.000000;0
4;1527576031.075184;74;-1;0.000000;1
5;1527576031.075472;66;1;0.000000;1
6;1527576031.075931;258;1;0.000000;0
9;1527576032.000774;1070;-1;1.000000;0
10;1527576032.000979;66;1;0.000000;1
11;1527576032.002474;192;1;0.000000;0
12;1527576032.241439;117;-1;0.000000;0
13;1527576032.241944;106;1;0.000000;0
14;1527576032.481639;2125;-1;4.000000;0
15;1527576032.481948;66;1;0.000000;1
16;1527576032.483136;1637;1;3.000000;0
17;1527576032.722049;66;-1;0.000000;1
18;1527576032.726571;1123;-1;2.000000;0
19;1527576032.727917;1123;1;2.000000;0
20;1527576033.006917;66;-1;0.000000;1
21;1527576033.007201;609;1;1.000000;0
22;1527576033.074931;609;-1;1.000000;0
23;1527576033.114852;66;1;0.000000;1
24;1527576033.245809;66;-1;0.000000;1
25;1527576033.246119;609;1;1.000000;0
27;1527576033.353375;1152;-1;2.000000;0
28;1527576033.353594;66;1;0.000000;1
29;1527576033.484616;66;-1;0.000000;1
30;1527576033.484940;1152;1;2.000000;0
31;1527576033.625969;609;-1;1.000000;0
32;1527576033.626281;66;1;0.000000;1
33;1527576033.723412;66;-1;0.000000;1
34;1527576033.836131;609;1;1.000000;0
35;1527576033.864750;609;-1;1.000000;0
36;1527576033.865041;66;1;0.000000;1
37;1527576034.074616;66;-1;0.000000;1
38;1527576034.074871;609;1;1.000000;0
39;1527576034.103527;1152;-1;2.000000;0
40;1527576034.103784;66;1;0.000000;1
42;1527576034.342515;66;-1;0.000000;1
43;1527576034.342768;609;1;1.000000;0
44;1527576034.534537;609;-1;1.000000;0
45;1527576034.534814;66;1;0.000000;1
46;1527576034.623668;66;-1;0.000000;1
47;1527576034.773235;609;-1;1.000000;0
49;1527576034.773804;609;1;1.000000;0
50;1527576034.835582;1454;1;2.000000;0
51;1527576035.012340;66;-1;0.000000;1
52;1527576035.012551;278;1;0.000000;0
54;1527576035.134232;609;-1;1.000000;0
56;1527576035.173897;66;1;0.000000;1
57;1527576035.251106;66;-1;0.000000;1
58;1527576035.268642;609;1;1.000000;0
59;1527576035.284380;4230;-1;8.000000;0
60;1527576035.284594;66;1;0.000000;1
62;1527576035.316644;1454;-1;2.000000;0
65;1527576035.412409;284;-1;0.000000;0
67;1527576035.416600;1454;1;2.000000;0
68;1527576035.550330;66;-1;0.000000;1
69;1527576035.550502;850;1;1.000000;0
72;1527576035.785924;609;-1;1.000000;0
73;1527576035.789037;66;-1;0.000000;1
74;1527576035.825923;66;1;0.000000;1
75;1527576035.835843;609;1;1.000000;0
76;1527576035.951998;1454;-1;2.000000;0
77;1527576035.952312;66;1;0.000000;1
78;1527576035.973412;2842;-1;5.000000;0
80;1527576035.981947;1454;-1;2.000000;0
82;1527576036.064363;255;-1;0.000000;0
84;1527576036.074372;66;-1;0.000000;1
85;1527576036.074670;1152;1;2.000000;0
86;1527576036.303208;609;-1;1.000000;0
87;1527576036.304084;1454;1;2.000000;0
88;1527576036.313186;66;-1;0.000000;1
89;1527576036.313480;278;1;0.000000;0
92;1527576036.598501;609;-1;1.000000;0
93;1527576036.637943;66;1;0.000000;1
94;1527576036.835434;609;1;1.000000;0
95;1527576036.876559;1152;-1;2.000000;0
96;1527576036.876894;66;1;0.000000;1
97;1527576037.038483;1454;-1;2.000000;0
99;1527576037.073941;66;-1;0.000000;1
100;1527576037.074255;609;1;1.000000;0
101;1527576037.115434;821;-1;1.000000;0
102;1527576037.154941;66;1;0.000000;1
103;1527576037.312706;66;-1;0.000000;1
104;1527576037.313016;1152;1;2.000000;0
107;1527576037.598599;609;-1;1.000000;0
108;1527576037.598901;66;1;0.000000;1
109;1527576037.836762;1123;1;2.000000;0
110;1527576037.837343;609;-1;1.000000;0
111;1527576037.837617;66;1;0.000000;1
112;1527576038.075221;66;-1;0.000000;1
113;1527576038.075500;609;1;1.000000;0
114;1527576038.076078;609;-1;1.000000;0
115;1527576038.076290;66;1;0.000000;1
116;1527576038.314719;609;-1;1.000000;0
117;1527576038.315074;1152;1;2.000000;0
118;1527576038.553657;609;-1;1.000000;0
119;1527576038.554013;609;1;1.000000;0
120;1527576038.833642;66;-1;0.000000;1
121;1527576038.842083;609;-1;1.000000;0
122;1527576038.881986;66;1;0.000000;1
123;1527576039.012956;4230;-1;8.000000;0
125;1527576039.013826;609;1;1.000000;0
126;1527576039.120410;72;-1;0.000000;0
127;1527576039.160039;66;1;0.000000;1
128;1527576039.252272;66;-1;0.000000;1
129;1527576039.252538;1152;1;2.000000;0
131;1527576039.471913;609;-1;1.000000;0
132;1527576039.472212;66;1;0.000000;1
133;1527576039.491105;66;-1;0.000000;1
134;1527576039.775983;609;-1;1.000000;0
136;1527576039.820786;2842;-1;5.000000;0
138;1527576039.852412;2842;-1;5.000000;0
140;1527576039.861117;1454;-1;2.000000;0
142;1527576039.942631;4230;-1;8.000000;0
144;1527576039.976899;609;1;1.000000;0
145;1527576039.994590;4230;-1;8.000000;0
146;1527576039.994900;66;1;0.000000;1
147;1527576040.003306;2842;-1;5.000000;0
149;1527576040.020679;1454;-1;2.000000;0
150;1527576040.020714;2842;-1;5.000000;0
152;1527576040.038126;2306;-1;4.000000;0
154;1527576040.055555;1454;-1;2.000000;0
155;1527576040.072908;1454;-1;2.000000;0
156;1527576040.072944;2842;-1;5.000000;0
159;1527576040.091224;2842;-1;5.000000;0
161;1527576040.107737;1454;-1;2.000000;0
163;1527576040.181510;5618;-1;10.000000;0
165;1527576040.190184;2842;-1;5.000000;0
167;1527576040.215443;66;-1;0.000000;1
168;1527576040.215736;1152;1;2.000000;0
169;1527576040.233606;2842;-1;5.000000;0
170;1527576040.233814;66;1;0.000000;1
171;1527576040.242313;2842;-1;5.000000;0
173;1527576040.259707;2842;-1;5.000000;0
175;1527576040.277203;2842;-1;5.000000;0
177;1527576040.287721;2842;-1;5.000000;0
179;1527576040.298356;2842;-1;5.000000;0
181;1527576040.308936;2842;-1;5.000000;0
183;1527576040.319541;2842;-1;5.000000;0
185;1527576040.328861;2842;-1;5.000000;0
187;1527576040.337916;2842;-1;5.000000;0
189;1527576040.346600;2842;-1;5.000000;0
191;1527576040.355312;2842;-1;5.000000;0
193;1527576040.355693;1454;1;2.000000;0
194;1527576040.364004;2842;-1;5.000000;0
195;1527576040.364228;66;1;0.000000;1
196;1527576040.372727;2842;-1;5.000000;0
198;1527576040.381402;2842;-1;5.000000;0
200;1527576040.390120;2842;-1;5.000000;0
202;1527576040.398809;2842;-1;5.000000;0
204;1527576040.420319;2842;-1;5.000000;0
206;1527576040.424503;2842;-1;5.000000;0
208;1527576040.432798;2842;-1;5.000000;0
210;1527576040.440615;2842;-1;5.000000;0
212;1527576040.448538;2842;-1;5.000000;0
214;1527576040.458580;2842;-1;5.000000;0
216;1527576040.472379;2842;-1;5.000000;0
217;1527576040.472705;1393;1;2.000000;0
218;1527576040.476296;2842;-1;5.000000;0
219;1527576040.476531;66;1;0.000000;1
220;1527576040.486486;2842;-1;5.000000;0
222;1527576040.491688;2842;-1;5.000000;0
224;1527576040.499199;2842;-1;5.000000;0
226;1527576040.506635;2842;-1;5.000000;0
228;1527576040.516017;2842;-1;5.000000;0
230;1527576040.521468;2842;-1;5.000000;0
232;1527576040.528883;2842;-1;5.000000;0
234;1527576040.536320;2842;-1;5.000000;0
236;1527576040.543754;2842;-1;5.000000;0
238;1527576040.551184;2842;-1;5.000000;0
240;1527576040.558483;2842;-1;5.000000;0
242;1527576040.565533;2842;-1;5.000000;0
244;1527576040.573200;2842;-1;5.000000;0
246;1527576040.579453;2842;-1;5.000000;0
248;1527576040.586083;2842;-1;5.000000;0
