packet_index;timestamp;length;direction;num_cells;ack
0;1527570069.536685;202;1;0.000000;0
1;1527570069.536813;66;1;0.000000;1
5;1527570071.644012;74;1;0.000000;0
6;1527570071.883165;74;-1;0.000000;1
7;1527570071.883452;66;1;0.000000;1
8;1527570071.883734;271;1;0.000000;0
11;1527570072.826531;1070;-1;1.000000;0
12;1527570072.826839;66;1;0.000000;1
13;1527570072.827528;192;1;0.000000;0
14;1527570073.066665;117;-1;0.000000;0
15;1527570073.067209;106;1;0.000000;0
16;1527570073.307084;2115;-1;4.000000;0
17;1527570073.307420;66;1;0.000000;1
18;1527570073.308532;2151;1;4.000000;0
19;1527570073.547667;66;-1;0.000000;1
20;1527570073.554126;1637;-1;3.000000;0
21;1527570073.554453;66;1;0.000000;1
22;1527570073.555916;2151;1;4.000000;0
23;1527570073.794594;66;-1;0.000000;1
24;1527570073.797745;1637;-1;3.000000;0
25;1527570073.797973;66;1;0.000000;1
26;1527570073.890913;1454;-1;2.000000;0
29;1527570074.036392;278;-1;0.000000;0
31;1527570074.037578;1123;1;2.000000;0
32;1527570074.319295;66;-1;0.000000;1
33;1527570074.319532;609;1;1.000000;0
34;1527570074.398473;609;-1;1.000000;0
35;1527570074.438098;66;1;0.000000;1
36;1527570074.558154;66;-1;0.000000;1
37;1527570074.676745;1152;-1;2.000000;0
39;1527570074.678024;609;1;1.000000;0
40;1527570074.916422;66;-1;0.000000;1
41;1527570075.014021;609;-1;1.000000;0
42;1527570075.014600;609;1;1.000000;0
43;1527570075.253033;66;-1;0.000000;1
44;1527570075.253286;609;1;1.000000;0
45;1527570075.417212;609;-1;1.000000;0
46;1527570075.457108;66;1;0.000000;1
47;1527570075.491689;66;-1;0.000000;1
48;1527570075.551319;609;1;1.000000;0
49;1527570075.695642;609;-1;1.000000;0
50;1527570075.695917;66;1;0.000000;1
51;1527570075.789725;66;-1;0.000000;1
52;1527570075.790021;1152;1;2.000000;0
53;1527570075.934498;609;-1;1.000000;0
54;1527570075.934772;66;1;0.000000;1
55;1527570076.028478;66;-1;0.000000;1
57;1527570076.037252;609;1;1.000000;0
58;1527570076.175256;3693;-1;7.000000;0
59;1527570076.175542;66;1;0.000000;1
60;1527570076.246761;1454;-1;2.000000;0
62;1527570076.247550;1454;1;2.000000;0
63;1527570076.275771;66;-1;0.000000;1
64;1527570076.276066;307;1;0.000000;0
65;1527570076.414038;278;-1;0.000000;0
66;1527570076.454146;66;1;0.000000;1
67;1527570076.486040;66;-1;0.000000;1
69;1527570076.514752;1152;1;2.000000;0
70;1527570076.692639;1152;-1;2.000000;0
71;1527570076.692949;66;1;0.000000;1
72;1527570076.753404;66;-1;0.000000;1
73;1527570076.753719;609;1;1.000000;0
74;1527570076.784076;4230;-1;8.000000;0
75;1527570076.784437;66;1;0.000000;1
76;1527570076.891406;1454;-1;2.000000;0
78;1527570076.904475;1454;1;2.000000;0
79;1527570076.931361;284;-1;0.000000;0
80;1527570076.971170;66;1;0.000000;1
81;1527570077.022775;66;-1;0.000000;1
82;1527570077.023093;278;1;0.000000;0
84;1527570077.209556;609;-1;1.000000;0
85;1527570077.209840;66;1;0.000000;1
86;1527570077.261488;66;-1;0.000000;1
87;1527570077.261786;1152;1;2.000000;0
88;1527570077.448284;609;-1;1.000000;0
89;1527570077.448494;66;1;0.000000;1
90;1527570077.500411;66;-1;0.000000;1
91;1527570077.619320;1454;-1;2.000000;0
93;1527570077.620130;609;1;1.000000;0
94;1527570077.686915;1335;-1;2.000000;0
95;1527570077.727186;66;1;0.000000;1
96;1527570077.858503;66;-1;0.000000;1
97;1527570077.858787;609;1;1.000000;0
98;1527570077.973644;609;-1;1.000000;0
99;1527570077.973973;66;1;0.000000;1
101;1527570078.097302;66;-1;0.000000;1
102;1527570078.097577;609;1;1.000000;0
103;1527570078.329392;609;-1;1.000000;0
104;1527570078.329718;66;1;0.000000;1
105;1527570078.335990;66;-1;0.000000;1
106;1527570078.336289;609;1;1.000000;0
107;1527570078.568138;609;-1;1.000000;0
108;1527570078.574599;66;-1;0.000000;1
109;1527570078.574748;1152;1;2.000000;0
110;1527570078.813241;609;-1;1.000000;0
111;1527570078.814184;609;1;1.000000;0
112;1527570079.052718;609;-1;1.000000;0
113;1527570079.092230;66;1;0.000000;1
114;1527570079.244300;4230;-1;8.000000;0
116;1527570079.245257;609;1;1.000000;0
117;1527570079.330787;101;-1;0.000000;0
118;1527570079.370232;66;1;0.000000;1
119;1527570079.526083;66;-1;0.000000;1
120;1527570079.526338;1152;1;2.000000;0
121;1527570079.621210;609;-1;1.000000;0
122;1527570079.621514;66;1;0.000000;1
123;1527570079.764820;66;-1;0.000000;1
125;1527570080.028031;609;-1;1.000000;0
128;1527570080.200662;4230;-1;8.000000;0
130;1527570080.266692;72;-1;0.000000;0
132;1527570080.274132;2842;-1;5.000000;0
134;1527570080.294421;1454;-1;2.000000;0
136;1527570080.346811;4230;-1;8.000000;0
139;1527570080.355545;2842;-1;5.000000;0
141;1527570080.372926;4230;-1;8.000000;0
144;1527570080.390386;2842;-1;5.000000;0
146;1527570080.407780;1454;-1;2.000000;0
148;1527570080.425153;2842;-1;5.000000;0
150;1527570080.425591;609;1;1.000000;0
151;1527570080.443007;1454;-1;2.000000;0
152;1527570080.446951;2842;-1;5.000000;0
153;1527570080.447140;66;1;0.000000;1
154;1527570080.505719;1454;-1;2.000000;0
155;1527570080.512801;2842;-1;5.000000;0
157;1527570080.521593;2842;-1;5.000000;0
159;1527570080.538916;2842;-1;5.000000;0
161;1527570080.585508;5618;-1;10.000000;0
164;1527570080.586280;1454;1;2.000000;0
165;1527570080.594279;2842;-1;5.000000;0
166;1527570080.594462;66;1;0.000000;1
167;1527570080.611616;2842;-1;5.000000;0
169;1527570080.629004;2842;-1;5.000000;0
171;1527570080.645821;2842;-1;5.000000;0
173;1527570080.661351;2842;-1;5.000000;0
175;1527570080.676682;2842;-1;5.000000;0
177;1527570080.691107;2842;-1;5.000000;0
178;1527570080.691122;66;-1;0.000000;1
180;1527570080.691319;850;1;1.000000;0
181;1527570080.700154;2842;-1;5.000000;0
182;1527570080.700405;66;1;0.000000;1
183;1527570080.709101;2842;-1;5.000000;0
185;1527570080.718078;2842;-1;5.000000;0
187;1527570080.727055;2842;-1;5.000000;0
189;1527570080.735998;2842;-1;5.000000;0
191;1527570080.745011;2842;-1;5.000000;0
193;1527570080.753962;2842;-1;5.000000;0
195;1527570080.762650;2842;-1;5.000000;0
197;1527570080.770828;2842;-1;5.000000;0
199;1527570080.779022;2842;-1;5.000000;0
201;1527570080.786777;2842;-1;5.000000;0
203;1527570080.794538;2842;-1;5.000000;0
205;1527570080.802282;2842;-1;5.000000;0
207;1527570080.810021;2842;-1;5.000000;0
209;1527570080.810561;1454;1;2.000000;0
210;1527570080.824201;2842;-1;5.000000;0
211;1527570080.824347;66;1;0.000000;1
212;1527570080.828028;2842;-1;5.000000;0
214;1527570080.834955;2842;-1;5.000000;0
215;1527570080.834983;2842;-1;5.000000;0
218;1527570080.841898;2842;-1;5.000000;0
220;1527570080.848802;2842;-1;5.000000;0
222;1527570080.855776;2842;-1;5.000000;0
224;1527570080.862669;2842;-1;5.000000;0
226;1527570080.869635;2842;-1;5.000000;0
228;1527570080.876533;2842;-1;5.000000;0
230;1527570080.884714;2842;-1;5.000000;0
232;1527570080.890410;2842;-1;5.000000;0
234;1527570080.900028;2842;-1;5.000000;0
236;1527570080.904246;2842;-1;5.000000;0
238;1527570080.915366;2842;-1;5.000000;0
240;1527570080.918848;2842;-1;5.000000;0
242;1527570080.929813;2842;-1;5.000000;0
244;1527570080.933299;2842;-1;5.000000;0
246;1527570080.940168;2842;-1;5.000000;0
247;1527570080.940501;1393;1;2.000000;0
248;1527570080.947116;2842;-1;5.000000;0
249;1527570080.947438;66;1;0.000000;1
250;1527570080.954075;2842;-1;5.000000;0
252;1527570080.960869;2842;-1;5.000000;0
254;1527570080.967028;2842;-1;5.000000;0
256;1527570080.973188;2842;-1;5.000000;0
258;1527570080.979374;2842;-1;5.000000;0
260;1527570080.985437;2842;-1;5.000000;0
262;1527570080.991269;2842;-1;5.000000;0
264;1527570080.997128;2842;-1;5.000000;0
266;1527570081.002855;2842;-1;5.000000;0
267;1527570081.002884;2842;-1;5.000000;0
270;1527570081.007660;2842;-1;5.000000;0
272;1527570081.012450;2842;-1;5.000000;0
274;1527570081.017130;2842;-1;5.000000;0
276;1527570081.021831;2842;-1;5.000000;0
278;1527570081.026524;2842;-1;5.000000;0
280;1527570081.026892;1454;1;2.000000;0
281;1527570081.031120;2842;-1;5.000000;0
282;1527570081.031328;66;1;0.000000;1
283;1527570081.035735;2842;-1;5.000000;0
285;1527570081.040181;2842;-1;5.000000;0
287;1527570081.044539;2842;-1;5.000000;0
289;1527570081.048965;2842;-1;5.000000;0
291;1527570081.053286;2842;-1;5.000000;0
293;1527570081.057540;2842;-1;5.000000;0
295;1527570081.061843;2842;-1;5.000000;0
297;1527570081.066145;2842;-1;5.000000;0
299;1527570081.069913;2842;-1;5.000000;0
301;1527570081.073629;2842;-1;5.000000;0
303;1527570081.077285;2842;-1;5.000000;0
305;1527570081.080939;2842;-1;5.000000;0
307;1527570081.084555;2842;-1;5.000000;0
309;1527570081.088232;2842;-1;5.000000;0
311;1527570081.091786;2842;-1;5.000000;0
313;1527570081.095345;2842;-1;5.000000;0
315;1527570081.098894;2842;-1;5.000000;0
317;1527570081.099282;1454;1;2.000000;0
318;1527570081.102463;5618;-1;10.000000;0
319;1527570081.102631;66;1;0.000000;1
320;1527570081.105922;2842;-1;5.000000;0
322;1527570081.109376;2842;-1;5.000000;0
324;1527570081.112835;2842;-1;5.000000;0
326;1527570081.116208;361;-1;0.000000;0
328;1527570081.212122;66;-1;0.000000;1
329;1527570081.212454;1091;1;2.000000;0
330;1527570081.243790;1454;-1;2.000000;0
331;1527570081.283271;66;1;0.000000;1
332;1527570081.296810;66;-1;0.000000;1
333;1527570081.324275;2842;-1;5.000000;0
335;1527570081.379477;66;-1;0.000000;1
336;1527570081.394566;159;-1;0.000000;0
338;1527570081.407380;4230;1;8.000000;0
339;1527570081.450880;66;-1;0.000000;1
340;1527570081.451137;615;1;1.000000;0
344;1527570081.894726;1123;-1;2.000000;0
345;1527570082.004096;4230;-1;8.000000;0
346;1527570082.004187;66;1;0.000000;1
348;1527570082.005051;2842;-1;5.000000;0
350;1527570082.015286;2842;-1;5.000000;0
352;1527570082.016160;4230;-1;8.000000;0
355;1527570082.018041;1454;-1;2.000000;0
358;1527570082.094798;4230;-1;8.000000;0
360;1527570082.105252;2842;-1;5.000000;0
362;1527570082.106179;1454;-1;2.000000;0
364;1527570082.116461;2842;-1;5.000000;0
366;1527570082.116969;609;1;1.000000;0
367;1527570082.117282;1454;-1;2.000000;0
368;1527570082.119265;2842;-1;5.000000;0
369;1527570082.119386;66;1;0.000000;1
370;1527570082.121087;4230;-1;8.000000;0
372;1527570082.122966;2842;-1;5.000000;0
374;1527570082.124849;2842;-1;5.000000;0
376;1527570082.127427;2842;-1;5.000000;0
378;1527570082.191007;2842;-1;5.000000;0
380;1527570082.209942;2842;-1;5.000000;0
382;1527570082.210869;1454;-1;2.000000;0
383;1527570082.212760;2842;-1;5.000000;0
385;1527570082.214598;4230;-1;8.000000;0
387;1527570082.216504;2842;-1;5.000000;0
389;1527570082.218336;2842;-1;5.000000;0
391;1527570082.220192;2842;-1;5.000000;0
393;1527570082.222061;2842;-1;5.000000;0
395;1527570082.223958;1454;-1;2.000000;0
396;1527570082.225761;2842;-1;5.000000;0
398;1527570082.227658;2842;-1;5.000000;0
400;1527570082.228025;1454;1;2.000000;0
401;1527570082.229529;2842;-1;5.000000;0
402;1527570082.229654;66;1;0.000000;1
403;1527570082.231386;2842;-1;5.000000;0
404;1527570082.231410;1454;-1;2.000000;0
406;1527570082.233229;2842;-1;5.000000;0
408;1527570082.235103;1454;-1;2.000000;0
409;1527570082.242644;1203;-1;2.000000;0
411;1527570082.300700;4230;-1;8.000000;0
413;1527570082.310595;2842;-1;5.000000;0
415;1527570082.311528;1454;-1;2.000000;0
416;1527570082.325338;4230;-1;8.000000;0
417;1527570082.325374;1454;-1;2.000000;0
419;1527570082.327142;1454;-1;2.000000;0
421;1527570082.328987;2842;-1;5.000000;0
423;1527570082.330893;2842;-1;5.000000;0
425;1527570082.332756;2842;-1;5.000000;0
427;1527570082.334638;2842;-1;5.000000;0
429;1527570082.336460;2842;-1;5.000000;0
431;1527570082.338318;2842;-1;5.000000;0
433;1527570082.339790;4230;1;8.000000;0
434;1527570082.340116;4230;-1;8.000000;0
435;1527570082.340231;66;1;0.000000;1
436;1527570082.342041;2842;-1;5.000000;0
438;1527570082.343821;2842;-1;5.000000;0
440;1527570082.345765;2842;-1;5.000000;0
442;1527570082.347661;2842;-1;5.000000;0
444;1527570082.349228;1454;1;2.000000;0
445;1527570082.349383;2842;-1;5.000000;0
446;1527570082.349525;66;1;0.000000;1
447;1527570082.355485;66;-1;0.000000;1
448;1527570082.355750;554;1;0.000000;0
