packet_index;timestamp;length;direction;num_cells;ack
0;1527563688.180490;202;1;0.000000;0
1;1527563688.180683;66;1;0.000000;1
6;1527563690.877154;74;1;0.000000;0
7;1527563691.117324;74;-1;0.000000;1
8;1527563691.117564;66;1;0.000000;1
9;1527563691.118541;255;1;0.000000;0
12;1527563692.066507;1070;-1;1.000000;0
13;1527563692.066827;66;1;0.000000;1
14;1527563692.068185;192;1;0.000000;0
15;1527563692.308224;117;-1;0.000000;0
16;1527563692.308682;106;1;0.000000;0
17;1527563692.549081;2115;-1;4.000000;0
18;1527563692.549317;66;1;0.000000;1
19;1527563692.550601;1637;1;3.000000;0
20;1527563692.790478;66;-1;0.000000;1
21;1527563692.793884;1123;-1;2.000000;0
22;1527563692.795264;1123;1;2.000000;0
23;1527563693.075843;66;-1;0.000000;1
24;1527563693.076148;609;1;1.000000;0
25;1527563693.140346;609;-1;1.000000;0
26;1527563693.180234;66;1;0.000000;1
27;1527563693.315477;66;-1;0.000000;1
28;1527563693.315800;609;1;1.000000;0
29;1527563693.419624;1152;-1;2.000000;0
30;1527563693.419938;66;1;0.000000;1
31;1527563693.555136;66;-1;0.000000;1
32;1527563693.555464;1152;1;2.000000;0
34;1527563693.704492;609;-1;1.000000;0
35;1527563693.704670;66;1;0.000000;1
36;1527563693.794844;66;-1;0.000000;1
37;1527563693.878211;609;1;1.000000;0
38;1527563693.944139;609;-1;1.000000;0
39;1527563693.944355;66;1;0.000000;1
40;1527563694.117606;66;-1;0.000000;1
41;1527563694.117878;609;1;1.000000;0
42;1527563694.183768;1152;-1;2.000000;0
43;1527563694.184027;66;1;0.000000;1
45;1527563694.357273;66;-1;0.000000;1
46;1527563694.357543;609;1;1.000000;0
48;1527563694.607734;609;-1;1.000000;0
49;1527563694.607995;66;1;0.000000;1
50;1527563694.608288;609;1;1.000000;0
51;1527563694.847484;609;-1;1.000000;0
52;1527563694.877097;1454;1;2.000000;0
53;1527563694.889237;66;-1;0.000000;1
54;1527563694.889494;307;1;0.000000;0
55;1527563695.116546;609;-1;1.000000;0
56;1527563695.156259;66;1;0.000000;1
57;1527563695.169241;66;-1;0.000000;1
58;1527563695.307158;4230;-1;8.000000;0
60;1527563695.307709;609;1;1.000000;0
61;1527563695.380087;1454;-1;2.000000;0
62;1527563695.395696;284;-1;0.000000;0
63;1527563695.395968;66;1;0.000000;1
64;1527563695.398448;1454;1;2.000000;0
65;1527563695.547202;66;-1;0.000000;1
66;1527563695.547531;850;1;1.000000;0
67;1527563695.635306;609;-1;1.000000;0
68;1527563695.637937;66;-1;0.000000;1
69;1527563695.675315;66;1;0.000000;1
72;1527563695.787219;609;1;1.000000;0
73;1527563695.872764;4230;-1;8.000000;0
74;1527563695.873076;66;1;0.000000;1
75;1527563695.914664;72;-1;0.000000;0
77;1527563695.927266;1454;1;2.000000;0
