packet_index;timestamp;length;direction;num_cells;ack
0;1527546462.674792;202;1;0.000000;0
1;1527546462.674998;66;1;0.000000;1
4;1527546465.449158;74;1;0.000000;0
5;1527546465.688827;74;-1;0.000000;1
6;1527546465.689098;66;1;0.000000;1
7;1527546465.689422;256;1;0.000000;0
11;1527546467.273612;78;-1;0.000000;1
12;1527546467.383041;1069;-1;1.000000;0
13;1527546467.383323;66;1;0.000000;1
14;1527546467.384688;192;1;0.000000;0
16;1527546467.624372;117;-1;0.000000;0
17;1527546467.624859;106;1;0.000000;0
18;1527546467.866102;2130;-1;4.000000;0
19;1527546467.866455;66;1;0.000000;1
20;1527546467.867612;2151;1;4.000000;0
21;1527546468.107214;66;-1;0.000000;1
22;1527546468.114081;1637;-1;3.000000;0
23;1527546468.114410;66;1;0.000000;1
24;1527546468.115777;1637;1;3.000000;0
25;1527546468.355057;66;-1;0.000000;1
26;1527546468.444530;609;-1;1.000000;0
27;1527546468.445354;609;1;1.000000;0
29;1527546468.684464;1152;-1;2.000000;0
30;1527546468.684778;609;1;1.000000;0
31;1527546468.923874;609;-1;1.000000;0
32;1527546468.924212;1152;1;2.000000;0
33;1527546469.163357;609;-1;1.000000;0
34;1527546469.164248;609;1;1.000000;0
35;1527546469.403859;609;-1;1.000000;0
36;1527546469.443583;66;1;0.000000;1
37;1527546469.448770;609;1;1.000000;0
38;1527546469.682676;1152;-1;2.000000;0
39;1527546469.682987;66;1;0.000000;1
40;1527546469.729161;66;-1;0.000000;1
41;1527546469.729439;609;1;1.000000;0
42;1527546469.922077;609;-1;1.000000;0
43;1527546469.922377;66;1;0.000000;1
44;1527546469.968350;66;-1;0.000000;1
45;1527546469.968641;609;1;1.000000;0
47;1527546470.207932;1152;1;2.000000;0
48;1527546470.215432;609;-1;1.000000;0
49;1527546470.215709;66;1;0.000000;1
50;1527546470.454628;609;-1;1.000000;0
51;1527546470.454813;609;1;1.000000;0
53;1527546470.599956;1454;1;2.000000;0
54;1527546470.698604;609;-1;1.000000;0
55;1527546470.698908;307;1;0.000000;0
56;1527546470.879158;66;-1;0.000000;1
58;1527546470.938090;609;1;1.000000;0
59;1527546471.046655;609;-1;1.000000;0
60;1527546471.086634;66;1;0.000000;1
61;1527546471.177053;66;-1;0.000000;1
62;1527546471.325700;1152;-1;2.000000;0
64;1527546471.326913;609;1;1.000000;0
65;1527546471.404973;1454;-1;2.000000;0
66;1527546471.444574;66;1;0.000000;1
67;1527546471.564958;249;-1;0.000000;0
69;1527546471.565792;66;-1;0.000000;1
70;1527546471.565952;609;1;1.000000;0
71;1527546471.617608;1454;-1;2.000000;0
72;1527546471.657661;66;1;0.000000;1
73;1527546471.804126;792;-1;1.000000;0
75;1527546471.804859;66;-1;0.000000;1
76;1527546471.827415;1454;-1;2.000000;0
78;1527546471.828201;609;1;1.000000;0
79;1527546472.043374;278;-1;0.000000;0
80;1527546472.056646;1454;1;2.000000;0
81;1527546472.109241;66;-1;0.000000;1
82;1527546472.109520;278;1;0.000000;0
83;1527546472.295728;609;-1;1.000000;0
84;1527546472.335703;66;1;0.000000;1
86;1527546472.389208;66;-1;0.000000;1
87;1527546472.389513;609;1;1.000000;0
88;1527546472.574612;609;-1;1.000000;0
89;1527546472.574911;66;1;0.000000;1
