packet_index;timestamp;length;direction;num_cells;ack
2;1527552632.077549;202;1;0.000000;0
3;1527552632.077685;66;1;0.000000;1
6;1527552634.865100;74;1;0.000000;0
7;1527552635.105266;74;-1;0.000000;1
8;1527552635.105401;66;1;0.000000;1
9;1527552635.105948;265;1;0.000000;0
12;1527552635.907569;78;-1;0.000000;1
13;1527552636.031309;1082;-1;1.000000;0
14;1527552636.031537;66;1;0.000000;1
15;1527552636.032959;192;1;0.000000;0
17;1527552636.273259;117;-1;0.000000;0
18;1527552636.273681;106;1;0.000000;0
19;1527552636.514240;2150;-1;4.000000;0
20;1527552636.514473;66;1;0.000000;1
21;1527552636.515716;1637;1;3.000000;0
22;1527552636.755650;66;-1;0.000000;1
23;1527552636.765863;1123;-1;2.000000;0
24;1527552636.767210;1123;1;2.000000;0
25;1527552637.047308;66;-1;0.000000;1
26;1527552637.047541;609;1;1.000000;0
27;1527552637.110313;609;-1;1.000000;0
28;1527552637.150117;66;1;0.000000;1
31;1527552637.286952;66;-1;0.000000;1
32;1527552637.287237;609;1;1.000000;0
33;1527552637.389532;1152;-1;2.000000;0
34;1527552637.389818;66;1;0.000000;1
35;1527552637.526862;66;-1;0.000000;1
36;1527552637.527199;1152;1;2.000000;0
37;1527552637.655636;609;-1;1.000000;0
38;1527552637.655927;66;1;0.000000;1
39;1527552637.766631;66;-1;0.000000;1
40;1527552637.869829;609;1;1.000000;0
41;1527552637.895418;609;-1;1.000000;0
42;1527552637.895627;66;1;0.000000;1
44;1527552638.109248;66;-1;0.000000;1
45;1527552638.109536;609;1;1.000000;0
46;1527552638.135048;609;-1;1.000000;0
47;1527552638.135273;66;1;0.000000;1
48;1527552638.390707;66;-1;0.000000;1
49;1527552638.390993;609;1;1.000000;0
50;1527552638.488410;609;-1;1.000000;0
51;1527552638.488674;66;1;0.000000;1
52;1527552638.630429;66;-1;0.000000;1
53;1527552638.753872;609;-1;1.000000;0
55;1527552638.754413;609;1;1.000000;0
56;1527552638.865904;1454;1;2.000000;0
57;1527552638.993823;66;-1;0.000000;1
58;1527552638.993976;307;1;0.000000;0
60;1527552639.133663;609;-1;1.000000;0
61;1527552639.173167;66;1;0.000000;1
62;1527552639.274090;66;-1;0.000000;1
64;1527552639.308434;4230;-1;8.000000;0
67;1527552639.308999;609;1;1.000000;0
68;1527552639.358792;1454;-1;2.000000;0
69;1527552639.398184;66;1;0.000000;1
70;1527552639.412616;827;-1;1.000000;0
72;1527552639.548534;66;-1;0.000000;1
73;1527552639.548844;1152;1;2.000000;0
74;1527552639.652204;609;-1;1.000000;0
75;1527552639.652513;66;1;0.000000;1
76;1527552639.788582;66;-1;0.000000;1
77;1527552639.788755;609;1;1.000000;0
78;1527552639.921697;609;-1;1.000000;0
79;1527552639.921905;66;1;0.000000;1
80;1527552640.028162;66;-1;0.000000;1
81;1527552640.028469;1123;1;2.000000;0
82;1527552640.161534;1123;-1;2.000000;0
83;1527552640.161856;66;1;0.000000;1
84;1527552640.268008;66;-1;0.000000;1
85;1527552640.401294;1123;-1;2.000000;0
87;1527552640.402592;1637;1;3.000000;0
88;1527552640.642215;66;-1;0.000000;1
89;1527552640.777747;609;-1;1.000000;0
90;1527552640.778537;609;1;1.000000;0
91;1527552641.018033;609;-1;1.000000;0
92;1527552641.018338;609;1;1.000000;0
93;1527552641.075731;2842;-1;5.000000;0
94;1527552641.075959;66;1;0.000000;1
95;1527552641.257799;917;-1;1.000000;0
96;1527552641.262316;609;1;1.000000;0
98;1527552641.501881;1152;-1;2.000000;0
99;1527552641.502226;1123;1;2.000000;0
100;1527552641.784173;66;-1;0.000000;1
101;1527552641.784473;609;1;1.000000;0
102;1527552641.795713;609;-1;1.000000;0
103;1527552641.835248;66;1;0.000000;1
104;1527552642.023886;66;-1;0.000000;1
105;1527552642.024164;609;1;1.000000;0
106;1527552642.074726;609;-1;1.000000;0
107;1527552642.075032;66;1;0.000000;1
108;1527552642.251689;1454;-1;2.000000;0
110;1527552642.263629;66;-1;0.000000;1
111;1527552642.263917;609;1;1.000000;0
112;1527552642.314504;821;-1;1.000000;0
113;1527552642.354256;66;1;0.000000;1
114;1527552642.503408;66;-1;0.000000;1
115;1527552642.503709;1152;1;2.000000;0
117;1527552642.797204;609;-1;1.000000;0
118;1527552642.797434;66;1;0.000000;1
119;1527552642.820078;609;1;1.000000;0
120;1527552643.037063;1152;-1;2.000000;0
121;1527552643.037910;1454;1;2.000000;0
122;1527552643.059577;66;-1;0.000000;1
123;1527552643.059854;307;1;0.000000;0
125;1527552643.282449;609;-1;1.000000;0
127;1527552643.322292;66;1;0.000000;1
128;1527552643.344142;66;-1;0.000000;1
129;1527552643.344429;609;1;1.000000;0
130;1527552643.561759;609;-1;1.000000;0
131;1527552643.562086;66;1;0.000000;1
132;1527552643.562509;2842;-1;5.000000;0
134;1527552643.583918;66;-1;0.000000;1
135;1527552643.801518;946;-1;1.000000;0
137;1527552643.804957;609;1;1.000000;0
138;1527552643.865167;1454;1;2.000000;0
139;1527552644.041733;609;-1;1.000000;0
140;1527552644.044372;66;-1;0.000000;1
141;1527552644.044552;821;1;1.000000;0
143;1527552644.284037;609;-1;1.000000;0
144;1527552644.324330;66;1;0.000000;1
145;1527552644.395379;1454;-1;2.000000;0
147;1527552644.396267;609;1;1.000000;0
148;1527552644.539892;4230;-1;8.000000;0
149;1527552644.540225;66;1;0.000000;1
150;1527552644.563712;827;-1;1.000000;0
151;1527552644.604782;4230;-1;8.000000;0
154;1527552644.678674;66;-1;0.000000;1
155;1527552644.685457;2842;-1;5.000000;0
157;1527552644.686235;609;1;1.000000;0
158;1527552644.694762;2842;-1;5.000000;0
159;1527552644.694987;66;1;0.000000;1
160;1527552644.703343;1454;-1;2.000000;0
161;1527552644.720822;4230;-1;8.000000;0
163;1527552644.738264;1454;-1;2.000000;0
165;1527552644.755717;2842;-1;5.000000;0
167;1527552644.773211;2842;-1;5.000000;0
169;1527552644.773647;1454;1;2.000000;0
170;1527552644.790624;2842;-1;5.000000;0
171;1527552644.790933;66;1;0.000000;1
172;1527552644.838189;1454;-1;2.000000;0
173;1527552644.844528;2842;-1;5.000000;0
175;1527552644.853256;2842;-1;5.000000;0
177;1527552644.870702;2842;-1;5.000000;0
179;1527552644.888192;2842;-1;5.000000;0
181;1527552644.925331;2842;-1;5.000000;0
183;1527552644.934100;2842;-1;5.000000;0
184;1527552644.934124;66;-1;0.000000;1
186;1527552644.934351;1364;1;2.000000;0
187;1527552644.951523;2842;-1;5.000000;0
188;1527552644.951835;66;1;0.000000;1
189;1527552644.968982;2842;-1;5.000000;0
191;1527552644.985934;2842;-1;5.000000;0
193;1527552645.001559;2842;-1;5.000000;0
195;1527552645.016171;2842;-1;5.000000;0
197;1527552645.029944;2842;-1;5.000000;0
199;1527552645.043699;2842;-1;5.000000;0
200;1527552645.043727;2842;-1;5.000000;0
203;1527552645.053355;2842;-1;5.000000;0
205;1527552645.062948;2842;-1;5.000000;0
207;1527552645.072554;2842;-1;5.000000;0
209;1527552645.082207;2842;-1;5.000000;0
211;1527552645.091791;2842;-1;5.000000;0
213;1527552645.101399;2842;-1;5.000000;0
215;1527552645.110686;2842;-1;5.000000;0
217;1527552645.119503;2842;-1;5.000000;0
219;1527552645.128334;2842;-1;5.000000;0
221;1527552645.136910;2842;-1;5.000000;0
223;1527552645.137350;1454;1;2.000000;0
224;1527552645.145507;2842;-1;5.000000;0
225;1527552645.145696;66;1;0.000000;1
226;1527552645.154139;2842;-1;5.000000;0
228;1527552645.162708;2842;-1;5.000000;0
230;1527552645.171328;2842;-1;5.000000;0
232;1527552645.178599;2842;-1;5.000000;0
234;1527552645.185566;2842;-1;5.000000;0
236;1527552645.192553;2842;-1;5.000000;0
237;1527552645.192849;850;1;1.000000;0
238;1527552645.199460;2842;-1;5.000000;0
239;1527552645.199647;66;1;0.000000;1
240;1527552645.206526;2842;-1;5.000000;0
242;1527552645.213409;2842;-1;5.000000;0
244;1527552645.220381;2842;-1;5.000000;0
246;1527552645.227325;2842;-1;5.000000;0
248;1527552645.234331;2842;-1;5.000000;0
250;1527552645.241284;2842;-1;5.000000;0
251;1527552645.241336;2842;-1;5.000000;0
254;1527552645.248244;2842;-1;5.000000;0
256;1527552645.256119;2842;-1;5.000000;0
258;1527552645.262168;2842;-1;5.000000;0
260;1527552645.269754;2842;-1;5.000000;0
262;1527552645.276110;2842;-1;5.000000;0
264;1527552645.283421;2842;-1;5.000000;0
266;1527552645.289934;2842;-1;5.000000;0
268;1527552645.290467;1454;1;2.000000;0
269;1527552645.296269;2842;-1;5.000000;0
270;1527552645.296530;66;1;0.000000;1
271;1527552645.302444;2842;-1;5.000000;0
273;1527552645.308686;2842;-1;5.000000;0
275;1527552645.314643;2842;-1;5.000000;0
277;1527552645.320540;2842;-1;5.000000;0
279;1527552645.326384;2842;-1;5.000000;0
282;1527552645.332160;2842;-1;5.000000;0
284;1527552645.337768;2842;-1;5.000000;0
286;1527552645.343379;2842;-1;5.000000;0
288;1527552645.348202;2842;-1;5.000000;0
290;1527552645.352986;2842;-1;5.000000;0
292;1527552645.357700;2842;-1;5.000000;0
294;1527552645.362453;2842;-1;5.000000;0
296;1527552645.367236;2842;-1;5.000000;0
298;1527552645.371914;2842;-1;5.000000;0
300;1527552645.376644;2842;-1;5.000000;0
302;1527552645.381378;2842;-1;5.000000;0
304;1527552645.386114;2842;-1;5.000000;0
305;1527552645.386144;2842;-1;5.000000;0
308;1527552645.386563;1454;1;2.000000;0
309;1527552645.390836;2842;-1;5.000000;0
310;1527552645.390979;66;1;0.000000;1
311;1527552645.395568;2842;-1;5.000000;0
313;1527552645.400273;2842;-1;5.000000;0
315;1527552645.404950;2842;-1;5.000000;0
317;1527552645.409584;2842;-1;5.000000;0
319;1527552645.414225;2842;-1;5.000000;0
321;1527552645.418804;2842;-1;5.000000;0
323;1527552645.422643;2842;-1;5.000000;0
325;1527552645.426493;2842;-1;5.000000;0
327;1527552645.430273;2842;-1;5.000000;0
329;1527552645.434052;2842;-1;5.000000;0
331;1527552645.437823;2842;-1;5.000000;0
333;1527552645.441572;2842;-1;5.000000;0
334;1527552645.441833;1091;1;2.000000;0
335;1527552645.445298;2842;-1;5.000000;0
336;1527552645.445486;66;1;0.000000;1
337;1527552645.449023;2842;-1;5.000000;0
339;1527552645.452655;2842;-1;5.000000;0
341;1527552645.456291;2842;-1;5.000000;0
343;1527552645.459841;2842;-1;5.000000;0
345;1527552645.463418;2842;-1;5.000000;0
347;1527552645.467010;2842;-1;5.000000;0
349;1527552645.470598;2842;-1;5.000000;0
351;1527552645.474165;2842;-1;5.000000;0
353;1527552645.477572;1732;-1;3.000000;0
