packet_index;timestamp;length;direction;num_cells;ack
0;1527553688.334906;66;1;0.000000;1
1;1527553688.335432;202;1;0.000000;0
6;1527553691.166906;74;1;0.000000;0
7;1527553691.406040;74;-1;0.000000;1
8;1527553691.406298;66;1;0.000000;1
9;1527553691.406549;268;1;0.000000;0
10;1527553691.646029;66;-1;0.000000;1
11;1527553691.647728;1082;-1;1.000000;0
12;1527553691.647909;66;1;0.000000;1
13;1527553691.648567;192;1;0.000000;0
14;1527553691.887933;117;-1;0.000000;0
15;1527553691.888524;106;1;0.000000;0
16;1527553692.128118;2150;-1;4.000000;0
17;1527553692.128353;66;1;0.000000;1
18;1527553692.129521;1123;1;2.000000;0
19;1527553692.373238;609;-1;1.000000;0
20;1527553692.373531;609;1;1.000000;0
21;1527553692.619953;609;-1;1.000000;0
22;1527553692.620300;609;1;1.000000;0
23;1527553692.901680;66;-1;0.000000;1
24;1527553692.901973;609;1;1.000000;0
25;1527553692.990019;609;-1;1.000000;0
27;1527553693.030153;66;1;0.000000;1
28;1527553693.140367;66;-1;0.000000;1
29;1527553693.140639;609;1;1.000000;0
30;1527553693.268818;609;-1;1.000000;0
31;1527553693.269135;66;1;0.000000;1
32;1527553693.379255;66;-1;0.000000;1
33;1527553693.379540;1152;1;2.000000;0
34;1527553693.521908;609;-1;1.000000;0
35;1527553693.522183;66;1;0.000000;1
36;1527553693.617990;66;-1;0.000000;1
37;1527553693.760657;1152;-1;2.000000;0
39;1527553693.761522;609;1;1.000000;0
40;1527553694.000101;66;-1;0.000000;1
41;1527553694.096540;609;-1;1.000000;0
42;1527553694.097211;609;1;1.000000;0
43;1527553694.335656;66;-1;0.000000;1
44;1527553694.335913;609;1;1.000000;0
45;1527553694.439264;609;-1;1.000000;0
46;1527553694.479156;66;1;0.000000;1
47;1527553694.574325;66;-1;0.000000;1
48;1527553694.689550;609;1;1.000000;0
49;1527553694.717747;609;-1;1.000000;0
50;1527553694.718032;66;1;0.000000;1
51;1527553694.927965;66;-1;0.000000;1
52;1527553694.928220;1152;1;2.000000;0
54;1527553695.065406;609;-1;1.000000;0
55;1527553695.065691;66;1;0.000000;1
56;1527553695.166664;66;-1;0.000000;1
57;1527553695.166949;609;1;1.000000;0
58;1527553695.304123;609;-1;1.000000;0
59;1527553695.304438;66;1;0.000000;1
60;1527553695.304909;1454;1;2.000000;0
61;1527553695.339760;2842;-1;5.000000;0
62;1527553695.340108;66;1;0.000000;1
63;1527553695.405356;66;-1;0.000000;1
64;1527553695.405670;278;1;0.000000;0
65;1527553695.409477;1454;-1;2.000000;0
66;1527553695.449226;66;1;0.000000;1
67;1527553695.542904;1129;-1;2.000000;0
69;1527553695.553862;1454;1;2.000000;0
70;1527553695.578479;66;-1;0.000000;1
72;1527553695.685505;278;1;0.000000;0
73;1527553695.766266;4230;-1;8.000000;0
74;1527553695.766516;66;1;0.000000;1
75;1527553695.784125;72;-1;0.000000;0
76;1527553695.792325;66;-1;0.000000;1
77;1527553695.818166;1454;1;2.000000;0
79;1527553695.924188;278;1;0.000000;0
80;1527553696.056726;1152;-1;2.000000;0
81;1527553696.096217;66;1;0.000000;1
82;1527553696.171479;1454;-1;2.000000;0
83;1527553696.171790;1152;1;2.000000;0
84;1527553696.334679;1364;-1;2.000000;0
85;1527553696.374224;66;1;0.000000;1
86;1527553696.417345;1454;-1;2.000000;0
88;1527553696.421331;609;1;1.000000;0
89;1527553696.612640;278;-1;0.000000;0
90;1527553696.652223;66;1;0.000000;1
91;1527553696.701789;66;-1;0.000000;1
92;1527553696.701964;609;1;1.000000;0
93;1527553696.890831;1152;-1;2.000000;0
94;1527553696.891171;66;1;0.000000;1
95;1527553696.940353;66;-1;0.000000;1
96;1527553696.940661;1152;1;2.000000;0
98;1527553697.129577;609;-1;1.000000;0
99;1527553697.129895;66;1;0.000000;1
100;1527553697.179105;66;-1;0.000000;1
101;1527553697.179438;1152;1;2.000000;0
102;1527553697.366312;4230;-1;8.000000;0
103;1527553697.366578;66;1;0.000000;1
104;1527553697.374919;72;-1;0.000000;0
106;1527553697.418089;66;-1;0.000000;1
107;1527553697.418372;1152;1;2.000000;0
108;1527553697.613780;1152;-1;2.000000;0
109;1527553697.614140;66;1;0.000000;1
110;1527553697.656802;66;-1;0.000000;1
111;1527553697.657113;609;1;1.000000;0
112;1527553697.818547;4230;-1;8.000000;0
113;1527553697.818858;66;1;0.000000;1
114;1527553697.842658;2842;-1;5.000000;0
116;1527553697.851362;1454;-1;2.000000;0
118;1527553697.852214;2842;-1;5.000000;0
120;1527553697.868784;1454;-1;2.000000;0
122;1527553697.886187;598;-1;1.000000;0
124;1527553697.895517;66;-1;0.000000;1
125;1527553697.971509;609;1;1.000000;0
126;1527553697.979466;2842;-1;5.000000;0
127;1527553697.979754;66;1;0.000000;1
128;1527553697.988994;2842;-1;5.000000;0
130;1527553697.997693;1454;-1;2.000000;0
132;1527553698.015087;2842;-1;5.000000;0
