packet_index;timestamp;length;direction;num_cells;ack
0;1527535617.646462;66;1;0.000000;1
1;1527535617.649712;202;1;0.000000;0
5;1527535620.464921;74;1;0.000000;0
7;1527535620.705019;74;-1;0.000000;1
8;1527535620.705333;66;1;0.000000;1
9;1527535620.705624;265;1;0.000000;0
11;1527535621.507123;78;-1;0.000000;1
12;1527535621.646202;1061;-1;1.000000;0
13;1527535621.646520;66;1;0.000000;1
14;1527535621.647913;192;1;0.000000;0
16;1527535621.888061;117;-1;0.000000;0
17;1527535621.888530;106;1;0.000000;0
18;1527535622.129038;2105;-1;3.000000;0
19;1527535622.129363;66;1;0.000000;1
20;1527535622.130533;1637;1;3.000000;0
21;1527535622.370363;66;-1;0.000000;1
22;1527535622.377722;1123;-1;2.000000;0
23;1527535622.379052;1123;1;2.000000;0
25;1527535622.658970;66;-1;0.000000;1
26;1527535622.659260;609;1;1.000000;0
27;1527535622.786528;609;-1;1.000000;0
28;1527535622.826675;66;1;0.000000;1
29;1527535622.898600;66;-1;0.000000;1
30;1527535622.898880;609;1;1.000000;0
31;1527535623.066050;1152;-1;2.000000;0
32;1527535623.066269;66;1;0.000000;1
33;1527535623.138349;66;-1;0.000000;1
34;1527535623.138649;1152;1;2.000000;0
36;1527535623.345676;609;-1;1.000000;0
37;1527535623.345951;66;1;0.000000;1
38;1527535623.378007;66;-1;0.000000;1
39;1527535623.464222;609;1;1.000000;0
40;1527535623.585332;609;-1;1.000000;0
41;1527535623.585615;66;1;0.000000;1
42;1527535623.703779;66;-1;0.000000;1
43;1527535623.704096;609;1;1.000000;0
46;1527535623.825056;1152;-1;2.000000;0
47;1527535623.825339;66;1;0.000000;1
48;1527535623.943409;66;-1;0.000000;1
49;1527535623.943675;609;1;1.000000;0
51;1527535624.097657;609;-1;1.000000;0
52;1527535624.097871;66;1;0.000000;1
53;1527535624.183032;66;-1;0.000000;1
54;1527535624.337410;609;-1;1.000000;0
56;1527535624.338024;609;1;1.000000;0
57;1527535624.511015;1454;1;2.000000;0
58;1527535624.577392;66;-1;0.000000;1
59;1527535624.577515;307;1;0.000000;0
61;1527535624.705213;609;-1;1.000000;0
63;1527535624.744703;66;1;0.000000;1
64;1527535624.750599;66;-1;0.000000;1
66;1527535624.984135;1152;-1;2.000000;0
68;1527535624.984636;609;1;1.000000;0
69;1527535625.038717;2842;-1;5.000000;0
70;1527535625.039030;66;1;0.000000;1
71;1527535625.146726;1454;-1;2.000000;0
73;1527535625.223851;586;-1;1.000000;0
74;1527535625.223885;66;-1;0.000000;1
76;1527535625.224146;1152;1;2.000000;0
77;1527535625.463677;609;-1;1.000000;0
78;1527535625.463703;66;-1;0.000000;1
79;1527535625.464001;1152;1;2.000000;0
81;1527535625.703677;1152;1;2.000000;0
82;1527535625.723683;609;-1;1.000000;0
83;1527535625.763733;66;1;0.000000;1
84;1527535625.863715;2842;-1;5.000000;0
86;1527535625.923285;1454;-1;2.000000;0
88;1527535625.937620;1454;1;2.000000;0
89;1527535625.954061;1454;-1;2.000000;0
90;1527535625.954354;278;1;0.000000;0
91;1527535626.003127;255;-1;0.000000;0
92;1527535626.042754;66;1;0.000000;1
93;1527535626.193863;66;-1;0.000000;1
94;1527535626.194159;609;1;1.000000;0
96;1527535626.282069;609;-1;1.000000;0
97;1527535626.282332;66;1;0.000000;1
98;1527535626.448985;1454;-1;2.000000;0
100;1527535626.464357;609;1;1.000000;0
101;1527535626.521632;307;-1;0.000000;0
102;1527535626.561782;66;1;0.000000;1
104;1527535626.715327;1454;-1;2.000000;0
105;1527535626.715562;609;1;1.000000;0
106;1527535626.801302;278;-1;0.000000;0
107;1527535626.840779;66;1;0.000000;1
108;1527535626.995734;66;-1;0.000000;1
109;1527535626.996029;1152;1;2.000000;0
110;1527535627.080117;609;-1;1.000000;0
111;1527535627.080438;66;1;0.000000;1
112;1527535627.235382;66;-1;0.000000;1
113;1527535627.424950;609;-1;1.000000;0
115;1527535627.425848;609;1;1.000000;0
116;1527535627.664621;609;-1;1.000000;0
117;1527535627.665313;66;-1;0.000000;1
118;1527535627.665455;609;1;1.000000;0
124;1527535627.905088;1152;1;2.000000;0
125;1527535627.907110;609;-1;1.000000;0
126;1527535627.946806;66;1;0.000000;1
127;1527535628.185743;66;-1;0.000000;1
128;1527535628.186018;609;1;1.000000;0
130;1527535628.538214;609;-1;1.000000;0
131;1527535628.538439;66;1;0.000000;1
132;1527535628.539091;609;1;1.000000;0
134;1527535628.777914;609;-1;1.000000;0
135;1527535628.778524;66;-1;0.000000;1
136;1527535628.817833;66;1;0.000000;1
137;1527535629.057173;609;-1;1.000000;0
139;1527535629.460877;609;1;1.000000;0
140;1527535629.700261;66;-1;0.000000;1
142;1527535630.956007;1123;1;2.000000;0
143;1527535630.967201;1123;-1;2.000000;0
144;1527535630.967515;66;1;0.000000;1
145;1527535631.195387;66;-1;0.000000;1
146;1527535632.721464;609;-1;1.000000;0
149;1527535632.853829;2842;-1;5.000000;0
151;1527535632.961310;917;-1;1.000000;0
153;1527535632.965280;609;1;1.000000;0
154;1527535633.204596;66;-1;0.000000;1
155;1527535633.204853;609;1;1.000000;0
156;1527535633.383709;609;-1;1.000000;0
157;1527535633.423918;66;1;0.000000;1
158;1527535633.445177;66;-1;0.000000;1
159;1527535633.732426;3693;-1;7.000000;0
161;1527535633.756104;2842;-1;5.000000;0
163;1527535633.767404;2842;-1;5.000000;0
165;1527535633.784870;1454;-1;2.000000;0
166;1527535633.784910;2842;-1;5.000000;0
169;1527535633.834982;609;1;1.000000;0
170;1527535633.858492;4230;-1;8.000000;0
171;1527535633.858706;66;1;0.000000;1
173;1527535633.867255;2842;-1;5.000000;0
175;1527535633.884858;1454;-1;2.000000;0
177;1527535633.913854;2842;-1;5.000000;0
