packet_index;timestamp;length;direction;num_cells;ack
0;1527535406.441028;202;1;0.000000;0
1;1527535406.441204;66;1;0.000000;1
5;1527535409.151809;74;1;0.000000;0
6;1527535409.392039;74;-1;0.000000;1
7;1527535409.392215;66;1;0.000000;1
8;1527535409.392603;250;1;0.000000;0
9;1527535409.633020;66;-1;0.000000;1
10;1527535409.635635;1061;-1;1.000000;0
11;1527535409.635891;66;1;0.000000;1
12;1527535409.636543;192;1;0.000000;0
13;1527535409.877122;117;-1;0.000000;0
14;1527535409.877602;106;1;0.000000;0
15;1527535410.117970;2105;-1;3.000000;0
16;1527535410.118203;66;1;0.000000;1
17;1527535410.119441;1123;1;2.000000;0
18;1527535410.370689;609;-1;1.000000;0
19;1527535410.371046;609;1;1.000000;0
20;1527535410.614574;609;-1;1.000000;0
21;1527535410.614859;609;1;1.000000;0
23;1527535410.896500;66;-1;0.000000;1
24;1527535410.896782;609;1;1.000000;0
25;1527535410.954917;609;-1;1.000000;0
26;1527535410.994866;66;1;0.000000;1
27;1527535411.136106;66;-1;0.000000;1
28;1527535411.136397;609;1;1.000000;0
29;1527535411.245098;609;-1;1.000000;0
30;1527535411.245373;66;1;0.000000;1
31;1527535411.375837;66;-1;0.000000;1
32;1527535411.376172;1152;1;2.000000;0
33;1527535411.518847;609;-1;1.000000;0
34;1527535411.519122;66;1;0.000000;1
35;1527535411.615660;66;-1;0.000000;1
36;1527535411.758492;609;-1;1.000000;0
38;1527535411.759464;609;1;1.000000;0
39;1527535411.998239;609;-1;1.000000;0
40;1527535411.998932;66;-1;0.000000;1
41;1527535412.037893;66;1;0.000000;1
42;1527535412.151391;609;1;1.000000;0
43;1527535412.277265;609;-1;1.000000;0
44;1527535412.277479;66;1;0.000000;1
45;1527535412.390745;66;-1;0.000000;1
46;1527535412.390915;609;1;1.000000;0
47;1527535412.516870;609;-1;1.000000;0
48;1527535412.517172;66;1;0.000000;1
49;1527535412.630242;66;-1;0.000000;1
50;1527535412.630516;609;1;1.000000;0
52;1527535412.791589;609;-1;1.000000;0
53;1527535412.791762;66;1;0.000000;1
54;1527535412.869997;66;-1;0.000000;1
55;1527535412.870280;1152;1;2.000000;0
57;1527535413.031114;609;-1;1.000000;0
58;1527535413.031424;66;1;0.000000;1
59;1527535413.109772;66;-1;0.000000;1
60;1527535413.110051;609;1;1.000000;0
61;1527535413.188506;1454;1;2.000000;0
62;1527535413.278115;609;-1;1.000000;0
63;1527535413.278439;66;1;0.000000;1
64;1527535413.349393;66;-1;0.000000;1
65;1527535413.349724;307;1;0.000000;0
66;1527535413.353632;4230;-1;8.000000;0
67;1527535413.353852;66;1;0.000000;1
68;1527535413.469882;66;-1;0.000000;1
69;1527535413.517853;1129;-1;2.000000;0
71;1527535413.528416;1454;1;2.000000;0
72;1527535413.589023;66;-1;0.000000;1
73;1527535413.589302;278;1;0.000000;0
74;1527535413.757621;609;-1;1.000000;0
75;1527535413.767805;66;-1;0.000000;1
76;1527535413.797930;66;1;0.000000;1
78;1527535414.018794;1454;-1;2.000000;0
80;1527535414.019745;609;1;1.000000;0
81;1527535414.027665;2842;-1;5.000000;0
82;1527535414.027987;66;1;0.000000;1
83;1527535414.036402;1454;-1;2.000000;0
84;1527535414.037239;284;-1;0.000000;0
86;1527535414.072009;1454;1;2.000000;0
87;1527535414.259306;66;-1;0.000000;1
88;1527535414.259480;821;1;1.000000;0
90;1527535414.495905;609;-1;1.000000;0
91;1527535414.498832;66;-1;0.000000;1
92;1527535414.535960;66;1;0.000000;1
94;1527535414.775357;1152;-1;2.000000;0
96;1527535414.776139;609;1;1.000000;0
97;1527535414.962859;1454;-1;2.000000;0
98;1527535415.002971;66;1;0.000000;1
99;1527535415.014957;278;-1;0.000000;0
101;1527535415.015298;66;-1;0.000000;1
102;1527535415.018567;609;1;1.000000;0
103;1527535415.254530;609;-1;1.000000;0
104;1527535415.257998;66;-1;0.000000;1
105;1527535415.258267;1152;1;2.000000;0
107;1527535415.509265;609;-1;1.000000;0
108;1527535415.510081;609;1;1.000000;0
109;1527535415.749577;1152;-1;2.000000;0
110;1527535415.775313;609;1;1.000000;0
112;1527535416.014609;609;-1;1.000000;0
113;1527535416.014760;609;1;1.000000;0
114;1527535416.296630;66;-1;0.000000;1
115;1527535416.296916;609;1;1.000000;0
116;1527535416.325810;609;-1;1.000000;0
117;1527535416.366021;66;1;0.000000;1
118;1527535416.536266;66;-1;0.000000;1
119;1527535416.560887;2842;-1;5.000000;0
121;1527535416.605403;403;-1;0.000000;0
