packet_index;timestamp;length;direction;num_cells;ack
0;1527555392.634517;66;1;0.000000;1
1;1527555392.638750;202;1;0.000000;0
6;1527555395.378232;74;1;0.000000;0
7;1527555395.618489;74;-1;0.000000;1
8;1527555395.618751;66;1;0.000000;1
9;1527555395.619044;258;1;0.000000;0
11;1527555396.421307;78;-1;0.000000;1
12;1527555396.559561;1082;-1;1.000000;0
13;1527555396.559853;66;1;0.000000;1
14;1527555396.561187;192;1;0.000000;0
16;1527555396.802863;117;-1;0.000000;0
17;1527555396.803328;106;1;0.000000;0
19;1527555397.044621;2150;-1;4.000000;0
20;1527555397.044938;66;1;0.000000;1
21;1527555397.046152;1637;1;3.000000;0
22;1527555397.286027;66;-1;0.000000;1
23;1527555397.301311;1123;-1;2.000000;0
24;1527555397.302536;1123;1;2.000000;0
25;1527555397.582309;66;-1;0.000000;1
26;1527555397.582543;609;1;1.000000;0
27;1527555397.646961;609;-1;1.000000;0
28;1527555397.686787;66;1;0.000000;1
29;1527555397.822064;66;-1;0.000000;1
30;1527555397.822402;609;1;1.000000;0
31;1527555397.926250;1152;-1;2.000000;0
32;1527555397.926474;66;1;0.000000;1
33;1527555398.061837;66;-1;0.000000;1
34;1527555398.062127;1152;1;2.000000;0
35;1527555398.211232;609;-1;1.000000;0
36;1527555398.211501;66;1;0.000000;1
37;1527555398.301803;66;-1;0.000000;1
38;1527555398.378954;609;1;1.000000;0
39;1527555398.450871;609;-1;1.000000;0
40;1527555398.451170;66;1;0.000000;1
41;1527555398.618389;66;-1;0.000000;1
42;1527555398.618610;609;1;1.000000;0
43;1527555398.690636;1152;-1;2.000000;0
44;1527555398.690920;66;1;0.000000;1
45;1527555398.858021;66;-1;0.000000;1
46;1527555398.858293;609;1;1.000000;0
47;1527555398.976948;609;-1;1.000000;0
48;1527555398.977220;66;1;0.000000;1
50;1527555399.097671;66;-1;0.000000;1
51;1527555399.216603;609;-1;1.000000;0
53;1527555399.217318;609;1;1.000000;0
54;1527555399.386271;1454;1;2.000000;0
55;1527555399.456780;66;-1;0.000000;1
56;1527555399.456950;278;1;0.000000;0
58;1527555399.670337;609;-1;1.000000;0
59;1527555399.696401;66;-1;0.000000;1
