packet_index;timestamp;length;direction;num_cells;ack
0;1527574745.801509;66;1;0.000000;1
1;1527574745.802013;202;1;0.000000;0
5;1527574748.599776;74;1;0.000000;0
6;1527574748.839401;74;-1;0.000000;1
7;1527574748.839571;66;1;0.000000;1
8;1527574748.840081;260;1;0.000000;0
11;1527574749.641873;78;-1;0.000000;1
12;1527574749.779529;1070;-1;1.000000;0
13;1527574749.779836;66;1;0.000000;1
14;1527574749.781149;192;1;0.000000;0
16;1527574750.020838;117;-1;0.000000;0
17;1527574750.021335;106;1;0.000000;0
18;1527574750.261298;2125;-1;4.000000;0
19;1527574750.261510;66;1;0.000000;1
20;1527574750.262815;1637;1;3.000000;0
21;1527574750.502294;66;-1;0.000000;1
22;1527574750.510526;1123;-1;2.000000;0
23;1527574750.511897;1123;1;2.000000;0
25;1527574750.792240;66;-1;0.000000;1
26;1527574750.792519;609;1;1.000000;0
27;1527574750.863835;609;-1;1.000000;0
28;1527574750.903780;66;1;0.000000;1
29;1527574751.031374;66;-1;0.000000;1
30;1527574751.031652;609;1;1.000000;0
31;1527574751.143191;1152;-1;2.000000;0
32;1527574751.143479;66;1;0.000000;1
37;1527574751.270589;66;-1;0.000000;1
38;1527574751.270887;1152;1;2.000000;0
39;1527574751.411264;609;-1;1.000000;0
40;1527574751.411531;66;1;0.000000;1
41;1527574751.509872;66;-1;0.000000;1
42;1527574751.599874;609;1;1.000000;0
43;1527574751.650579;609;-1;1.000000;0
44;1527574751.650872;66;1;0.000000;1
45;1527574751.838897;66;-1;0.000000;1
46;1527574751.839028;609;1;1.000000;0
47;1527574751.889808;1152;-1;2.000000;0
48;1527574751.890094;66;1;0.000000;1
49;1527574752.077873;66;-1;0.000000;1
50;1527574752.078044;609;1;1.000000;0
53;1527574752.317526;609;-1;1.000000;0
54;1527574752.317652;66;1;0.000000;1
55;1527574752.556735;609;-1;1.000000;0
57;1527574752.557357;609;1;1.000000;0
58;1527574752.602594;1454;1;2.000000;0
59;1527574752.838996;66;-1;0.000000;1
60;1527574752.839264;307;1;0.000000;0
62;1527574752.940253;609;-1;1.000000;0
63;1527574752.979832;66;1;0.000000;1
64;1527574753.078113;66;-1;0.000000;1
65;1527574753.078380;1123;1;2.000000;0
66;1527574753.219027;609;-1;1.000000;0
67;1527574753.219315;66;1;0.000000;1
69;1527574753.317317;66;-1;0.000000;1
70;1527574753.317559;609;1;1.000000;0
71;1527574753.461241;609;-1;1.000000;0
72;1527574753.461516;66;1;0.000000;1
73;1527574753.556462;66;-1;0.000000;1
74;1527574753.573815;2842;-1;5.000000;0
76;1527574753.601206;609;1;1.000000;0
77;1527574753.654539;1454;-1;2.000000;0
78;1527574753.669223;1454;1;2.000000;0
79;1527574753.700343;72;-1;0.000000;0
80;1527574753.739887;66;1;0.000000;1
81;1527574753.882315;66;-1;0.000000;1
82;1527574753.882520;821;1;1.000000;0
84;1527574753.978755;609;-1;1.000000;0
85;1527574753.979061;66;1;0.000000;1
86;1527574754.121424;66;-1;0.000000;1
87;1527574754.121771;609;1;1.000000;0
88;1527574754.217920;609;-1;1.000000;0
89;1527574754.218219;66;1;0.000000;1
90;1527574754.360267;1454;-1;2.000000;0
91;1527574754.360530;66;-1;0.000000;1
93;1527574754.457187;821;-1;1.000000;0
95;1527574754.479426;609;1;1.000000;0
96;1527574754.696358;609;-1;1.000000;0
97;1527574754.718554;66;-1;0.000000;1
98;1527574754.718862;1152;1;2.000000;0
99;1527574754.957898;609;-1;1.000000;0
100;1527574754.980627;609;1;1.000000;0
101;1527574755.219678;1152;-1;2.000000;0
