packet_index;timestamp;length;direction;num_cells;ack
0;1527574111.930693;122;1;0.000000;0
1;1527574111.930826;186;1;0.000000;0
2;1527574111.930847;66;1;0.000000;1
5;1527574114.767675;74;1;0.000000;0
6;1527574115.007283;74;-1;0.000000;1
7;1527574115.007538;66;1;0.000000;1
8;1527574115.008036;253;1;0.000000;0
12;1527574116.578443;78;-1;0.000000;1
13;1527574116.696266;1070;-1;1.000000;0
14;1527574116.696532;66;1;0.000000;1
15;1527574116.697919;192;1;0.000000;0
17;1527574116.937375;117;-1;0.000000;0
18;1527574116.937885;106;1;0.000000;0
19;1527574117.177821;2125;-1;4.000000;0
20;1527574117.178142;66;1;0.000000;1
21;1527574117.179387;2151;1;4.000000;0
22;1527574117.418992;66;-1;0.000000;1
23;1527574117.428228;1637;-1;3.000000;0
24;1527574117.428540;66;1;0.000000;1
25;1527574117.429942;1637;1;3.000000;0
27;1527574117.668948;66;-1;0.000000;1
28;1527574117.769340;609;1;1.000000;0
29;1527574117.777938;609;-1;1.000000;0
30;1527574117.817537;66;1;0.000000;1
31;1527574118.011076;1454;-1;2.000000;0
32;1527574118.011441;609;1;1.000000;0
33;1527574118.056404;307;-1;0.000000;0
34;1527574118.057204;1454;1;2.000000;0
35;1527574118.292288;66;-1;0.000000;1
36;1527574118.292510;307;1;0.000000;0
38;1527574118.383832;609;-1;1.000000;0
39;1527574118.423561;66;1;0.000000;1
40;1527574118.531742;66;-1;0.000000;1
41;1527574118.662465;1152;-1;2.000000;0
43;1527574118.663756;609;1;1.000000;0
44;1527574118.902777;66;-1;0.000000;1
45;1527574118.903059;609;1;1.000000;0
46;1527574119.046972;609;-1;1.000000;0
47;1527574119.086552;66;1;0.000000;1
48;1527574119.142013;66;-1;0.000000;1
49;1527574119.325525;609;-1;1.000000;0
51;1527574119.326008;609;1;1.000000;0
53;1527574119.564876;66;-1;0.000000;1
54;1527574119.565115;1152;1;2.000000;0
55;1527574119.661297;609;-1;1.000000;0
56;1527574119.701575;66;1;0.000000;1
61;1527574119.804072;66;-1;0.000000;1
62;1527574119.804343;1152;1;2.000000;0
64;1527574120.047287;1123;-1;2.000000;0
65;1527574120.047491;66;1;0.000000;1
66;1527574120.047992;609;1;1.000000;0
67;1527574120.191206;4230;-1;8.000000;0
68;1527574120.191529;66;1;0.000000;1
69;1527574120.286476;1158;-1;2.000000;0
