packet_index;timestamp;length;direction;num_cells;ack
0;1527538166.465037;202;1;0.000000;0
1;1527538166.465201;66;1;0.000000;1
3;1527538168.747511;74;1;0.000000;0
4;1527538168.747536;74;1;0.000000;0
5;1527538168.921046;66;-1;0.000000;1
6;1527538168.921341;54;1;0.000000;1
7;1527538168.921551;241;1;0.000000;0
8;1527538168.987088;74;-1;0.000000;1
9;1527538168.987406;66;1;0.000000;1
10;1527538168.987421;261;1;0.000000;0
13;1527538169.555890;1064;-1;1.000000;0
14;1527538169.555915;66;-1;0.000000;1
15;1527538169.556035;54;1;0.000000;1
16;1527538169.556943;180;1;0.000000;0
18;1527538169.730009;105;-1;0.000000;0
19;1527538169.730368;94;1;0.000000;0
20;1527538169.789285;78;-1;0.000000;1
21;1527538169.904950;2129;-1;4.000000;0
22;1527538169.905176;54;1;0.000000;1
23;1527538169.905889;1111;1;2.000000;0
24;1527538169.928747;1061;-1;1.000000;0
25;1527538169.928864;66;1;0.000000;1
26;1527538169.929525;192;1;0.000000;0
27;1527538170.089363;597;-1;1.000000;0
28;1527538170.090146;1625;1;3.000000;0
30;1527538170.169089;117;-1;0.000000;0
31;1527538170.169541;106;1;0.000000;0
32;1527538170.262513;54;-1;0.000000;1
33;1527538170.269580;4131;-1;7.000000;0
34;1527538170.269889;54;1;0.000000;1
36;1527538170.416776;2105;-1;3.000000;0
37;1527538170.417036;66;1;0.000000;1
38;1527538170.418312;2151;1;4.000000;0
39;1527538170.442392;147;-1;0.000000;0
41;1527538170.657681;66;-1;0.000000;1
42;1527538170.692970;1637;-1;3.000000;0
43;1527538170.693315;66;1;0.000000;1
44;1527538170.694762;2151;1;4.000000;0
45;1527538170.933646;66;-1;0.000000;1
46;1527538170.942157;4143;-1;7.000000;0
47;1527538170.942182;1454;-1;2.000000;0
48;1527538170.942409;66;1;0.000000;1
49;1527538170.947608;2842;-1;5.000000;0
51;1527538171.043538;1454;-1;2.000000;0
53;1527538171.181277;862;-1;1.000000;0
55;1527538171.182137;609;1;1.000000;0
56;1527538171.326478;5618;-1;10.000000;0
57;1527538171.326718;66;1;0.000000;1
58;1527538171.344611;1454;-1;2.000000;0
59;1527538171.361376;2842;-1;5.000000;0
61;1527538171.378756;4230;-1;8.000000;0
63;1527538171.396226;2842;-1;5.000000;0
65;1527538171.413670;2842;-1;5.000000;0
67;1527538171.414142;1454;1;2.000000;0
68;1527538171.431093;2842;-1;5.000000;0
69;1527538171.431399;66;1;0.000000;1
70;1527538171.448529;2842;-1;5.000000;0
72;1527538171.465926;1454;-1;2.000000;0
73;1527538171.466165;307;1;0.000000;0
74;1527538171.483299;140;-1;0.000000;0
75;1527538171.523410;66;1;0.000000;1
76;1527538171.687591;66;-1;0.000000;1
78;1527538171.762368;1152;-1;2.000000;0
80;1527538171.763764;609;1;1.000000;0
81;1527538172.001556;609;-1;1.000000;0
82;1527538172.002561;66;-1;0.000000;1
83;1527538172.041421;66;1;0.000000;1
84;1527538172.280275;609;-1;1.000000;0
86;1527538172.281205;609;1;1.000000;0
88;1527538172.520027;66;-1;0.000000;1
89;1527538172.520309;609;1;1.000000;0
90;1527538172.529919;609;-1;1.000000;0
91;1527538172.569435;66;1;0.000000;1
92;1527538172.801506;66;-1;0.000000;1
93;1527538172.801621;609;1;1.000000;0
95;1527538173.040778;1152;1;2.000000;0
96;1527538173.138706;4143;-1;7.000000;0
97;1527538173.139015;66;1;0.000000;1
98;1527538173.144168;2842;-1;5.000000;0
100;1527538173.155084;2842;-1;5.000000;0
102;1527538173.166002;1454;-1;2.000000;0
104;1527538173.279825;66;-1;0.000000;1
105;1527538173.280132;609;1;1.000000;0
106;1527538173.377940;444;-1;0.000000;0
107;1527538173.378162;66;1;0.000000;1
108;1527538173.492788;4230;-1;8.000000;0
110;1527538173.503423;1454;-1;2.000000;0
112;1527538173.518938;66;-1;0.000000;1
113;1527538173.519050;609;1;1.000000;0
114;1527538173.616973;255;-1;0.000000;0
115;1527538173.656461;66;1;0.000000;1
116;1527538173.670167;1454;1;2.000000;0
117;1527538173.757856;66;-1;0.000000;1
118;1527538173.758153;792;1;1.000000;0
121;1527538173.895362;1152;-1;2.000000;0
122;1527538173.895658;66;1;0.000000;1
123;1527538173.909084;66;-1;0.000000;1
125;1527538173.997470;609;1;1.000000;0
126;1527538174.134553;609;-1;1.000000;0
127;1527538174.134861;66;1;0.000000;1
128;1527538174.168023;2842;-1;5.000000;0
130;1527538174.173508;1454;-1;2.000000;0
132;1527538174.236286;66;-1;0.000000;1
133;1527538174.285346;1123;1;2.000000;0
135;1527538174.325833;1454;-1;2.000000;0
136;1527538174.326177;66;1;0.000000;1
137;1527538174.339437;1454;1;2.000000;0
138;1527538174.373689;284;-1;0.000000;0
139;1527538174.419466;66;1;0.000000;1
140;1527538174.524207;66;-1;0.000000;1
141;1527538174.524532;821;1;1.000000;0
143;1527538174.658300;609;-1;1.000000;0
144;1527538174.658524;66;1;0.000000;1
145;1527538174.763374;66;-1;0.000000;1
146;1527538174.763674;609;1;1.000000;0
147;1527538174.897505;1152;-1;2.000000;0
148;1527538174.897812;66;1;0.000000;1
149;1527538175.002578;66;-1;0.000000;1
150;1527538175.073305;1454;-1;2.000000;0
152;1527538175.136821;821;-1;1.000000;0
154;1527538175.137602;609;1;1.000000;0
155;1527538175.376496;66;-1;0.000000;1
156;1527538175.376774;1152;1;2.000000;0
157;1527538175.550685;609;-1;1.000000;0
158;1527538175.615578;66;-1;0.000000;1
159;1527538175.653511;66;1;0.000000;1
160;1527538175.892572;1152;-1;2.000000;0
161;1527538175.893408;609;1;1.000000;0
162;1527538176.132234;66;-1;0.000000;1
163;1527538176.132557;1152;1;2.000000;0
164;1527538176.275818;609;-1;1.000000;0
165;1527538176.315589;66;1;0.000000;1
167;1527538176.371445;66;-1;0.000000;1
168;1527538176.371702;1152;1;2.000000;0
169;1527538176.554424;609;-1;1.000000;0
170;1527538176.594541;66;1;0.000000;1
171;1527538176.610571;66;-1;0.000000;1
172;1527538176.649334;4230;-1;8.000000;0
