packet_index;timestamp;length;direction;num_cells;ack
0;1527560491.697645;202;1;0.000000;0
1;1527560491.697827;66;1;0.000000;1
6;1527560494.727116;74;1;0.000000;0
7;1527560494.966853;74;-1;0.000000;1
8;1527560494.967143;66;1;0.000000;1
9;1527560494.967463;259;1;0.000000;0
10;1527560495.209475;1072;-1;1.000000;0
11;1527560495.209791;66;1;0.000000;1
12;1527560495.210473;192;1;0.000000;0
13;1527560495.450135;117;-1;0.000000;0
14;1527560495.450678;106;1;0.000000;0
15;1527560495.690838;2129;-1;4.000000;0
16;1527560495.691070;66;1;0.000000;1
17;1527560495.692327;1123;1;2.000000;0
19;1527560495.940298;609;-1;1.000000;0
20;1527560495.940565;609;1;1.000000;0
21;1527560496.190804;609;-1;1.000000;0
22;1527560496.191118;609;1;1.000000;0
23;1527560496.472260;66;-1;0.000000;1
24;1527560496.472542;609;1;1.000000;0
29;1527560496.727509;609;1;1.000000;0
30;1527560496.809710;609;-1;1.000000;0
31;1527560496.849596;66;1;0.000000;1
32;1527560496.966425;66;-1;0.000000;1
33;1527560496.966711;609;1;1.000000;0
34;1527560497.088524;1152;-1;2.000000;0
35;1527560497.088860;66;1;0.000000;1
37;1527560497.205757;66;-1;0.000000;1
38;1527560497.206044;1152;1;2.000000;0
39;1527560497.360272;609;-1;1.000000;0
40;1527560497.360529;66;1;0.000000;1
41;1527560497.444996;66;-1;0.000000;1
42;1527560497.599491;1123;-1;2.000000;0
44;1527560497.600989;609;1;1.000000;0
46;1527560497.839954;66;-1;0.000000;1
47;1527560497.840260;609;1;1.000000;0
49;1527560498.010836;609;-1;1.000000;0
50;1527560498.050633;66;1;0.000000;1
51;1527560498.079241;66;-1;0.000000;1
52;1527560498.289622;609;-1;1.000000;0
54;1527560498.290173;609;1;1.000000;0
55;1527560498.529068;66;-1;0.000000;1
56;1527560498.529349;609;1;1.000000;0
57;1527560498.660491;609;-1;1.000000;0
58;1527560498.700637;66;1;0.000000;1
59;1527560498.728442;1454;1;2.000000;0
60;1527560498.768378;66;-1;0.000000;1
61;1527560498.768653;307;1;0.000000;0
62;1527560498.939552;609;-1;1.000000;0
63;1527560498.939809;66;1;0.000000;1
64;1527560498.967441;66;-1;0.000000;1
67;1527560499.021043;609;1;1.000000;0
69;1527560499.152176;4230;-1;8.000000;0
70;1527560499.152478;66;1;0.000000;1
72;1527560499.169784;1454;-1;2.000000;0
74;1527560499.175038;1454;1;2.000000;0
75;1527560499.178661;284;-1;0.000000;0
76;1527560499.218698;66;1;0.000000;1
77;1527560499.259984;66;-1;0.000000;1
78;1527560499.260252;850;1;1.000000;0
80;1527560499.457692;609;-1;1.000000;0
81;1527560499.457998;66;1;0.000000;1
82;1527560499.499186;66;-1;0.000000;1
83;1527560499.620878;4230;-1;8.000000;0
85;1527560499.621841;609;1;1.000000;0
86;1527560499.632210;1454;-1;2.000000;0
87;1527560499.646652;1454;1;2.000000;0
88;1527560499.697014;255;-1;0.000000;0
89;1527560499.736708;66;1;0.000000;1
90;1527560499.860761;66;-1;0.000000;1
91;1527560499.861079;821;1;1.000000;0
94;1527560500.019010;609;-1;1.000000;0
95;1527560500.019310;66;1;0.000000;1
96;1527560500.100184;66;-1;0.000000;1
97;1527560500.251635;1454;-1;2.000000;0
99;1527560500.252880;609;1;1.000000;0
100;1527560500.258166;307;-1;0.000000;0
101;1527560500.297716;66;1;0.000000;1
102;1527560500.491804;66;-1;0.000000;1
103;1527560500.536633;1123;-1;2.000000;0
105;1527560500.539555;609;1;1.000000;0
106;1527560500.775800;609;-1;1.000000;0
107;1527560500.778549;66;-1;0.000000;1
108;1527560500.778883;1152;1;2.000000;0
109;1527560501.017901;609;-1;1.000000;0
110;1527560501.040656;609;1;1.000000;0
111;1527560501.279731;1152;-1;2.000000;0
112;1527560501.280023;609;1;1.000000;0
113;1527560501.519216;609;-1;1.000000;0
114;1527560501.519509;609;1;1.000000;0
115;1527560501.665300;2842;-1;5.000000;0
116;1527560501.665649;66;1;0.000000;1
117;1527560501.758617;917;-1;1.000000;0
118;1527560501.762716;609;1;1.000000;0
