packet_index;timestamp;length;direction;num_cells;ack
0;1527559646.757182;66;1;0.000000;1
1;1527559646.757573;202;1;0.000000;0
4;1527559649.007271;74;1;0.000000;0
5;1527559649.180310;66;-1;0.000000;1
6;1527559649.180530;54;1;0.000000;1
7;1527559649.187182;249;1;0.000000;0
8;1527559649.461963;74;1;0.000000;0
10;1527559649.702136;74;-1;0.000000;1
11;1527559649.702437;66;1;0.000000;1
12;1527559649.702453;251;1;0.000000;0
13;1527559649.821371;66;-1;0.000000;1
14;1527559649.881917;1065;-1;1.000000;0
15;1527559649.882207;54;1;0.000000;1
16;1527559649.882924;180;1;0.000000;0
18;1527559650.055656;105;-1;0.000000;0
19;1527559650.055969;94;1;0.000000;0
20;1527559650.230088;2129;-1;4.000000;0
21;1527559650.230278;54;1;0.000000;1
22;1527559650.230954;1111;1;2.000000;0
25;1527559650.404729;597;-1;1.000000;0
26;1527559650.405274;2139;1;4.000000;0
27;1527559650.577892;54;-1;0.000000;1
28;1527559650.581681;4131;-1;7.000000;0
29;1527559650.581993;54;1;0.000000;1
30;1527559650.582031;4434;-1;8.000000;0
33;1527559650.754974;422;-1;0.000000;0
36;1527559651.251800;78;-1;0.000000;1
37;1527559651.396392;1072;-1;1.000000;0
38;1527559651.396611;66;1;0.000000;1
39;1527559651.397910;192;1;0.000000;0
41;1527559651.637811;117;-1;0.000000;0
42;1527559651.638287;106;1;0.000000;0
43;1527559651.878811;2129;-1;4.000000;0
44;1527559651.879108;66;1;0.000000;1
45;1527559651.880311;2151;1;4.000000;0
46;1527559652.120223;66;-1;0.000000;1
47;1527559652.124340;1637;-1;3.000000;0
48;1527559652.124653;66;1;0.000000;1
49;1527559652.126027;1637;1;3.000000;0
51;1527559652.365466;66;-1;0.000000;1
52;1527559652.460287;609;-1;1.000000;0
53;1527559652.463161;609;1;1.000000;0
54;1527559652.702615;1152;-1;2.000000;0
55;1527559652.702913;609;1;1.000000;0
56;1527559652.942379;609;-1;1.000000;0
57;1527559652.942606;1152;1;2.000000;0
58;1527559653.182064;609;-1;1.000000;0
59;1527559653.182408;609;1;1.000000;0
60;1527559653.421923;1152;-1;2.000000;0
61;1527559653.461432;66;1;0.000000;1
62;1527559653.462521;609;1;1.000000;0
63;1527559653.700894;609;-1;1.000000;0
64;1527559653.701193;66;1;0.000000;1
65;1527559653.742597;66;-1;0.000000;1
66;1527559653.742899;609;1;1.000000;0
67;1527559653.940556;609;-1;1.000000;0
68;1527559653.940857;66;1;0.000000;1
69;1527559653.982415;66;-1;0.000000;1
70;1527559653.982718;609;1;1.000000;0
71;1527559654.180489;609;-1;1.000000;0
72;1527559654.180753;66;1;0.000000;1
73;1527559654.222143;66;-1;0.000000;1
75;1527559654.364704;609;1;1.000000;0
76;1527559654.420149;609;-1;1.000000;0
77;1527559654.420463;66;1;0.000000;1
78;1527559654.462676;1454;1;2.000000;0
79;1527559654.604170;66;-1;0.000000;1
80;1527559654.604452;307;1;0.000000;0
85;1527559654.727775;609;-1;1.000000;0
86;1527559654.727996;66;1;0.000000;1
87;1527559654.849782;4230;-1;8.000000;0
88;1527559654.849977;609;1;1.000000;0
89;1527559654.923878;1454;-1;2.000000;0
90;1527559654.963490;66;1;0.000000;1
91;1527559654.967501;284;-1;0.000000;0
93;1527559654.971358;1454;1;2.000000;0
94;1527559655.132598;66;-1;0.000000;1
95;1527559655.132890;821;1;1.000000;0
96;1527559655.210438;609;-1;1.000000;0
